received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url
2025-12-15 00:31:18.480706938 +0000 UTC,999999999,26,18,2252591.9,23900.06,48.32767,-4.521253333333333,2025-12-15 00:29:44.230224939 +0000 UTC,59.45557833333333,24.719585,2025-12-15 00:31:18.480706938 +0000 UTC,True,"https://www.google.com/maps?q=59.45557833333333,24.719585"
2025-12-15 00:31:41.844849467 +0000 UTC,311038900,4,40,3392475.3,35765.83,-9.28829,117.009785,2025-12-15 00:30:06.992426754 +0000 UTC,-19.251428333333333,146.83067666666665,2025-12-15 00:31:41.844849467 +0000 UTC,True,"https://www.google.com/maps?q=-19.251428333333333,146.83067666666665"
2025-12-15 00:32:30.70685966 +0000 UTC,299999999,15,28,2250112.4,29994.96,59.44174666666667,24.767505000000003,2025-12-15 00:31:15.690499993 +0000 UTC,48.37529833333333,-4.506106666666667,2025-12-15 00:32:30.70685966 +0000 UTC,True,"https://www.google.com/maps?q=48.37529833333333,-4.506106666666667"
2025-12-15 00:32:41.81270351 +0000 UTC,999999999,18,25,2252583.7,27031.44,59.45557833333333,24.719585,2025-12-15 00:31:18.480706938 +0000 UTC,48.32767833333333,-4.521111666666667,2025-12-15 00:32:41.81270351 +0000 UTC,True,"https://www.google.com/maps?q=48.32767833333333,-4.521111666666667"
2025-12-15 00:34:18.338003486 +0000 UTC,999999999,25,17,2252583.6,23336.72,48.32767833333333,-4.521111666666667,2025-12-15 00:32:41.81270351 +0000 UTC,59.45557833333333,24.719583333333333,2025-12-15 00:34:18.338003486 +0000 UTC,True,"https://www.google.com/maps?q=59.45557833333333,24.719583333333333"
2025-12-15 00:35:22.132942192 +0000 UTC,229246000,0,57,1371631.5,15754.95,50.83219833333333,15.267076666666666,2025-12-15 00:33:55.072581197 +0000 UTC,60.16385666666667,29.65260333333333,2025-12-15 00:35:22.132942192 +0000 UTC,True,"https://www.google.com/maps?q=60.16385666666667,29.65260333333333"
2025-12-15 00:35:38.061219491 +0000 UTC,273214690,22,11,186179.5,352.66,44.79839333333334,37.82158666666667,2025-12-15 00:26:50.131668284 +0000 UTC,45.12505833333333,40.142518333333335,2025-12-15 00:35:38.061219491 +0000 UTC,True,"https://www.google.com/maps?q=45.12505833333333,40.142518333333335"
2025-12-15 00:35:39.495710027 +0000 UTC,999999999,17,23,2252583.6,27755.63,59.45557833333333,24.719583333333333,2025-12-15 00:34:18.338003486 +0000 UTC,48.32767833333333,-4.521111666666667,2025-12-15 00:35:39.495710027 +0000 UTC,True,"https://www.google.com/maps?q=48.32767833333333,-4.521111666666667"
2025-12-15 00:35:57.535332067 +0000 UTC,244670588,56,57,17260.2,287.84,51.945881666666665,4.0895166666666665,2025-12-15 00:34:57.571048148 +0000 UTC,51.867315,4.30651,2025-12-15 00:35:57.535332067 +0000 UTC,True,"https://www.google.com/maps?q=51.867315,4.30651"
2025-12-15 00:36:13.945462243 +0000 UTC,511100759,2,4,423400.0,6612.03,37.17395666666666,23.249506666666665,2025-12-15 00:35:09.910677563 +0000 UTC,40.11211,26.351583333333334,2025-12-15 00:36:13.945462243 +0000 UTC,True,"https://www.google.com/maps?q=40.11211,26.351583333333334"
2025-12-15 00:36:36.841528755 +0000 UTC,273153100,36,13,50027.2,320.99,45.164856666666665,37.878121666666665,2025-12-15 00:34:00.989717144 +0000 UTC,44.718624999999996,37.79705666666667,2025-12-15 00:36:36.841528755 +0000 UTC,True,"https://www.google.com/maps?q=44.718624999999996,37.79705666666667"
2025-12-15 00:36:42.574976546 +0000 UTC,229246000,57,0,1371631.5,17051.18,60.16385666666667,29.65260333333333,2025-12-15 00:35:22.132942192 +0000 UTC,50.83219833333333,15.267076666666666,2025-12-15 00:36:42.574976546 +0000 UTC,True,"https://www.google.com/maps?q=50.83219833333333,15.267076666666666"
2025-12-15 00:36:57.506747231 +0000 UTC,244670588,57,56,17260.3,287.81,51.867315,4.30651,2025-12-15 00:35:57.535332067 +0000 UTC,51.945883333333335,4.0895166666666665,2025-12-15 00:36:57.506747231 +0000 UTC,True,"https://www.google.com/maps?q=51.945883333333335,4.0895166666666665"
2025-12-15 00:37:17.048103564 +0000 UTC,299999999,29,16,2250113.6,21221.08,48.3753,-4.506106666666667,2025-12-15 00:35:31.016091392 +0000 UTC,59.44175833333334,24.767521666666667,2025-12-15 00:37:17.048103564 +0000 UTC,True,"https://www.google.com/maps?q=59.44175833333334,24.767521666666667"
2025-12-15 00:37:19.187964399 +0000 UTC,999999999,23,18,2252583.5,22595.37,48.32767833333333,-4.521111666666667,2025-12-15 00:35:39.495710027 +0000 UTC,59.455580000000005,24.71958,2025-12-15 00:37:19.187964399 +0000 UTC,True,"https://www.google.com/maps?q=59.455580000000005,24.71958"
2025-12-15 00:37:19.709530691 +0000 UTC,511100759,4,11,422779.2,6428.73,40.11211,26.351583333333334,2025-12-15 00:36:13.945462243 +0000 UTC,37.174855,23.259341666666668,2025-12-15 00:37:19.709530691 +0000 UTC,True,"https://www.google.com/maps?q=37.174855,23.259341666666668"
2025-12-15 00:38:31.20969353 +0000 UTC,299999999,18,29,2250113.8,43292.26,59.44175833333334,24.767521666666667,2025-12-15 00:37:39.234723551 +0000 UTC,48.37529833333333,-4.506106666666667,2025-12-15 00:38:31.20969353 +0000 UTC,True,"https://www.google.com/maps?q=48.37529833333333,-4.506106666666667"
2025-12-15 00:38:37.170137905 +0000 UTC,999999999,18,21,2252589.7,28885.96,59.455580000000005,24.71958,2025-12-15 00:37:19.187964399 +0000 UTC,48.32769166666667,-4.521248333333333,2025-12-15 00:38:37.170137905 +0000 UTC,True,"https://www.google.com/maps?q=48.32769166666667,-4.521248333333333"
2025-12-15 00:38:41.888683378 +0000 UTC,244013030,6,41,32819.8,931.41,51.84921,5.871166666666666,2025-12-15 00:38:06.652063357 +0000 UTC,51.81668166666667,5.396443333333334,2025-12-15 00:38:41.888683378 +0000 UTC,True,"https://www.google.com/maps?q=51.81668166666667,5.396443333333334"
2025-12-15 00:39:06.619735963 +0000 UTC,244013030,41,6,32817.6,1326.98,51.81668166666667,5.396443333333334,2025-12-15 00:38:41.888683378 +0000 UTC,51.84925,5.871126666666667,2025-12-15 00:39:06.619735963 +0000 UTC,True,"https://www.google.com/maps?q=51.84925,5.871126666666667"
2025-12-15 00:39:55.170385649 +0000 UTC,229246000,0,30,1362292.7,11367.92,50.83219833333333,15.267076666666666,2025-12-15 00:37:55.333833082 +0000 UTC,59.777878333333334,30.1114,2025-12-15 00:39:55.170385649 +0000 UTC,True,"https://www.google.com/maps?q=59.777878333333334,30.1114"
2025-12-15 00:40:19.154648441 +0000 UTC,999999999,21,18,2252589.6,22087.57,48.32769166666667,-4.521248333333333,2025-12-15 00:38:37.170137905 +0000 UTC,59.455580000000005,24.719578333333335,2025-12-15 00:40:19.154648441 +0000 UTC,True,"https://www.google.com/maps?q=59.455580000000005,24.719578333333335"
2025-12-15 00:41:34.706809181 +0000 UTC,999999999,18,18,2252589.6,29815.03,59.455580000000005,24.719578333333335,2025-12-15 00:40:19.154648441 +0000 UTC,48.32769166666667,-4.521248333333333,2025-12-15 00:41:34.706809181 +0000 UTC,True,"https://www.google.com/maps?q=48.32769166666667,-4.521248333333333"
2025-12-15 00:41:40.502995633 +0000 UTC,244013030,6,40,32825.2,968.75,51.849241666666664,5.871141666666667,2025-12-15 00:41:06.618772471 +0000 UTC,51.81668,5.396345,2025-12-15 00:41:40.502995633 +0000 UTC,True,"https://www.google.com/maps?q=51.81668,5.396345"
2025-12-15 00:42:06.697969147 +0000 UTC,244013030,40,6,32825.4,1253.12,51.81668,5.396345,2025-12-15 00:41:40.502995633 +0000 UTC,51.849228333333336,5.871146666666666,2025-12-15 00:42:06.697969147 +0000 UTC,True,"https://www.google.com/maps?q=51.849228333333336,5.871146666666666"
2025-12-15 00:43:14.723516555 +0000 UTC,244670926,3,26,98189.1,1390.61,51.91716333333333,4.485328333333333,2025-12-15 00:42:04.114829498 +0000 UTC,52.21550666666667,5.837306666666667,2025-12-15 00:43:14.723516555 +0000 UTC,True,"https://www.google.com/maps?q=52.21550666666667,5.837306666666667"
2025-12-15 00:43:15.286582036 +0000 UTC,299999999,30,14,2250114.1,21750.62,48.37529833333333,-4.506106666666667,2025-12-15 00:41:31.836008858 +0000 UTC,59.44176,24.767526666666665,2025-12-15 00:43:15.286582036 +0000 UTC,True,"https://www.google.com/maps?q=59.44176,24.767526666666665"
2025-12-15 00:43:20.100458247 +0000 UTC,999999999,18,19,2252589.8,21373.11,48.32769166666667,-4.521248333333333,2025-12-15 00:41:34.706809181 +0000 UTC,59.45557833333333,24.719581666666667,2025-12-15 00:43:20.100458247 +0000 UTC,True,"https://www.google.com/maps?q=59.45557833333333,24.719581666666667"
2025-12-15 00:44:20.602110687 +0000 UTC,241087000,8,18,178954.2,16237.59,37.94696333333333,23.640296666666664,2025-12-15 00:44:09.581127775 +0000 UTC,37.10572333333334,25.37035,2025-12-15 00:44:20.602110687 +0000 UTC,True,"https://www.google.com/maps?q=37.10572333333334,25.37035"
2025-12-15 00:44:25.821705002 +0000 UTC,255806037,2,24,2362912.8,16621.40,1.2564549999999999,103.78264166666666,2025-12-15 00:42:03.660837208 +0000 UTC,-4.348961666666667,83.26932166666667,2025-12-15 00:44:25.821705002 +0000 UTC,True,"https://www.google.com/maps?q=-4.348961666666667,83.26932166666667"
2025-12-15 00:44:31.057128933 +0000 UTC,210776000,48,29,28990.8,180.66,34.64531,33.010796666666664,2025-12-15 00:41:50.582078526 +0000 UTC,34.50722,33.279385,2025-12-15 00:44:31.057128933 +0000 UTC,True,"https://www.google.com/maps?q=34.50722,33.279385"
2025-12-15 00:44:31.638622728 +0000 UTC,299999999,18,29,2250114.0,40808.68,59.44176,24.767526666666665,2025-12-15 00:43:36.500501135 +0000 UTC,48.3753,-4.506106666666667,2025-12-15 00:44:31.638622728 +0000 UTC,True,"https://www.google.com/maps?q=48.3753,-4.506106666666667"
2025-12-15 00:44:32.398098432 +0000 UTC,999999999,19,16,2252589.8,31157.17,59.45557833333333,24.719581666666667,2025-12-15 00:43:20.100458247 +0000 UTC,48.32769166666667,-4.521248333333333,2025-12-15 00:44:32.398098432 +0000 UTC,True,"https://www.google.com/maps?q=48.32769166666667,-4.521248333333333"
2025-12-15 00:44:50.576966986 +0000 UTC,210776000,29,49,28990.3,1485.17,34.50722,33.279385,2025-12-15 00:44:31.057128933 +0000 UTC,34.64532166666667,33.01081166666667,2025-12-15 00:44:50.576966986 +0000 UTC,True,"https://www.google.com/maps?q=34.64532166666667,33.01081166666667"
2025-12-15 00:44:56.200155732 +0000 UTC,244670926,26,55,98189.1,967.60,52.21550666666667,5.837306666666667,2025-12-15 00:43:14.723516555 +0000 UTC,51.91716333333333,4.485328333333333,2025-12-15 00:44:56.200155732 +0000 UTC,True,"https://www.google.com/maps?q=51.91716333333333,4.485328333333333"
2025-12-15 00:45:09.579570418 +0000 UTC,241087000,18,8,178954.2,3653.81,37.10572333333334,25.37035,2025-12-15 00:44:20.602110687 +0000 UTC,37.94696333333333,23.640296666666664,2025-12-15 00:45:09.579570418 +0000 UTC,True,"https://www.google.com/maps?q=37.94696333333333,23.640296666666664"
2025-12-15 00:45:57.019684128 +0000 UTC,273153100,21,33,21318.1,161.63,44.799686666666666,37.83219666666666,2025-12-15 00:43:45.127502654 +0000 UTC,44.895464999999994,38.06644666666667,2025-12-15 00:45:57.019684128 +0000 UTC,True,"https://www.google.com/maps?q=44.895464999999994,38.06644666666667"
2025-12-15 00:46:08.116677679 +0000 UTC,244710584,0,8,32092.5,252.58,52.11656166666667,5.0594183333333325,2025-12-15 00:44:01.058938581 +0000 UTC,52.386085,4.8908,2025-12-15 00:46:08.116677679 +0000 UTC,True,"https://www.google.com/maps?q=52.386085,4.8908"
2025-12-15 00:46:19.26218309 +0000 UTC,999999999,16,18,2252589.8,21079.02,48.32769166666667,-4.521248333333333,2025-12-15 00:44:32.398098432 +0000 UTC,59.455580000000005,24.719581666666667,2025-12-15 00:46:19.26218309 +0000 UTC,True,"https://www.google.com/maps?q=59.455580000000005,24.719581666666667"
2025-12-15 00:47:29.976090494 +0000 UTC,999999999,18,13,2252589.8,31854.98,59.455580000000005,24.719581666666667,2025-12-15 00:46:19.26218309 +0000 UTC,48.32769166666667,-4.521248333333333,2025-12-15 00:47:29.976090494 +0000 UTC,True,"https://www.google.com/maps?q=48.32769166666667,-4.521248333333333"
2025-12-15 00:47:52.760488522 +0000 UTC,210776000,49,51,28980.2,159.07,34.64532166666667,33.01081166666667,2025-12-15 00:44:50.576966986 +0000 UTC,34.507216666666665,33.27925166666667,2025-12-15 00:47:52.760488522 +0000 UTC,True,"https://www.google.com/maps?q=34.507216666666665,33.27925166666667"
2025-12-15 00:47:53.789550539 +0000 UTC,210776000,51,49,28974.0,28155.69,34.507216666666665,33.27925166666667,2025-12-15 00:47:52.760488522 +0000 UTC,34.645266666666664,33.01085,2025-12-15 00:47:53.789550539 +0000 UTC,True,"https://www.google.com/maps?q=34.645266666666664,33.01085"
2025-12-15 00:48:03.516402116 +0000 UTC,255806037,24,2,2362912.8,10854.25,-4.348961666666667,83.26932166666667,2025-12-15 00:44:25.821705002 +0000 UTC,1.2564533333333334,103.78264166666666,2025-12-15 00:48:03.516402116 +0000 UTC,True,"https://www.google.com/maps?q=1.2564533333333334,103.78264166666666"
2025-12-15 00:48:48.574251927 +0000 UTC,229246000,44,0,1362500.7,2961.34,59.781105000000004,30.110835,2025-12-15 00:41:08.478629446 +0000 UTC,50.83219833333333,15.267076666666666,2025-12-15 00:48:48.574251927 +0000 UTC,True,"https://www.google.com/maps?q=50.83219833333333,15.267076666666666"
2025-12-15 00:49:15.309648538 +0000 UTC,299999999,29,14,2250111.2,21552.38,48.37529833333333,-4.506106666666667,2025-12-15 00:47:30.907647871 +0000 UTC,59.441739999999996,24.767486666666667,2025-12-15 00:49:15.309648538 +0000 UTC,True,"https://www.google.com/maps?q=59.441739999999996,24.767486666666667"
2025-12-15 00:49:19.655600037 +0000 UTC,999999999,13,19,2252589.6,20537.93,48.32769166666667,-4.521248333333333,2025-12-15 00:47:29.976090494 +0000 UTC,59.455574999999996,24.719581666666667,2025-12-15 00:49:19.655600037 +0000 UTC,True,"https://www.google.com/maps?q=59.455574999999996,24.719581666666667"
2025-12-15 00:49:40.73379633 +0000 UTC,244013030,7,40,32811.3,978.74,51.84921166666666,5.871105,2025-12-15 00:49:07.209592781 +0000 UTC,51.81670666666666,5.3965016666666665,2025-12-15 00:49:40.73379633 +0000 UTC,True,"https://www.google.com/maps?q=51.81670666666666,5.3965016666666665"
2025-12-15 00:49:40.894183806 +0000 UTC,273153100,53,17,33500.2,233.15,44.89494166666667,38.061231666666664,2025-12-15 00:47:17.211815157 +0000 UTC,45.16923666666666,37.884901666666664,2025-12-15 00:49:40.894183806 +0000 UTC,True,"https://www.google.com/maps?q=45.16923666666666,37.884901666666664"
2025-12-15 00:50:01.337272592 +0000 UTC,244710584,8,1,32092.1,137.60,52.386085,4.8908,2025-12-15 00:46:08.116677679 +0000 UTC,52.116555,5.059371666666666,2025-12-15 00:50:01.337272592 +0000 UTC,True,"https://www.google.com/maps?q=52.116555,5.059371666666666"
2025-12-15 00:50:17.356121564 +0000 UTC,244013030,40,17,32813.0,895.98,51.81670666666666,5.3965016666666665,2025-12-15 00:49:40.73379633 +0000 UTC,51.849215,5.871128333333333,2025-12-15 00:50:17.356121564 +0000 UTC,True,"https://www.google.com/maps?q=51.849215,5.871128333333333"
2025-12-15 00:50:27.659617284 +0000 UTC,999999999,19,11,2252589.6,33124.36,59.455574999999996,24.719581666666667,2025-12-15 00:49:19.655600037 +0000 UTC,48.32769166666667,-4.521248333333333,2025-12-15 00:50:27.659617284 +0000 UTC,True,"https://www.google.com/maps?q=48.32769166666667,-4.521248333333333"
2025-12-15 00:50:31.536190645 +0000 UTC,299999999,18,29,2250111.2,44065.52,59.441739999999996,24.767486666666667,2025-12-15 00:49:40.473339517 +0000 UTC,48.37529833333333,-4.506106666666667,2025-12-15 00:50:31.536190645 +0000 UTC,True,"https://www.google.com/maps?q=48.37529833333333,-4.506106666666667"
2025-12-15 00:51:35.83503498 +0000 UTC,273459430,11,12,40763.9,84.73,44.79974333333333,37.832321666666665,2025-12-15 00:43:34.733262283 +0000 UTC,45.164793333333336,37.87991,2025-12-15 00:51:35.83503498 +0000 UTC,True,"https://www.google.com/maps?q=45.164793333333336,37.87991"
2025-12-15 00:52:18.088987765 +0000 UTC,999999999,11,17,2252589.8,20398.47,48.32769166666667,-4.521248333333333,2025-12-15 00:50:27.659617284 +0000 UTC,59.45557833333333,24.719581666666667,2025-12-15 00:52:18.088987765 +0000 UTC,True,"https://www.google.com/maps?q=59.45557833333333,24.719581666666667"
2025-12-15 00:52:42.451577813 +0000 UTC,244013030,27,42,32823.0,2230.90,51.84921333333333,5.871185,2025-12-15 00:52:27.738643356 +0000 UTC,51.816655,5.39642,2025-12-15 00:52:42.451577813 +0000 UTC,True,"https://www.google.com/maps?q=51.816655,5.39642"
2025-12-15 00:53:25.229810538 +0000 UTC,999999999,17,9,2252589.8,33550.23,59.45557833333333,24.719581666666667,2025-12-15 00:52:18.088987765 +0000 UTC,48.32769166666667,-4.521248333333333,2025-12-15 00:53:25.229810538 +0000 UTC,True,"https://www.google.com/maps?q=48.32769166666667,-4.521248333333333"
2025-12-15 00:53:27.741532518 +0000 UTC,244013030,42,27,32821.8,724.70,51.816655,5.39642,2025-12-15 00:52:42.451577813 +0000 UTC,51.84921666666666,5.871166666666666,2025-12-15 00:53:27.741532518 +0000 UTC,True,"https://www.google.com/maps?q=51.84921666666666,5.871166666666666"
