received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url
2026-01-02 18:12:26.396255975 +0000 UTC,210461000,50,24,1508131.2,9797.12,-32.040303333333334,115.74918833333332,2026-01-02 18:09:52.460112306 +0000 UTC,-19.572431666666667,109.79809166666668,2026-01-02 18:12:26.396255975 +0000 UTC,True,"https://www.google.com/maps?q=-19.572431666666667,109.79809166666668"
2026-01-02 18:12:52.647891883 +0000 UTC,210461000,24,50,1508129.5,57448.97,-19.572431666666667,109.79809166666668,2026-01-02 18:12:26.396255975 +0000 UTC,-32.04028666666667,115.74918833333332,2026-01-02 18:12:52.647891883 +0000 UTC,True,"https://www.google.com/maps?q=-32.04028666666667,115.74918833333332"
2026-01-02 18:13:22.177053431 +0000 UTC,299999999,18,19,2248745.4,15260.32,59.44174666666667,24.767445000000002,2026-01-02 18:10:54.818098797 +0000 UTC,48.387683333333335,-4.49845,2026-01-02 18:13:22.177053431 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.49845"
2026-01-02 18:17:13.131212218 +0000 UTC,299999999,18,18,2248749.2,43354.32,48.38766666666667,-4.498466666666667,2026-01-02 18:16:21.262116463 +0000 UTC,59.44175499999999,24.767468333333333,2026-01-02 18:17:13.131212218 +0000 UTC,True,"https://www.google.com/maps?q=59.44175499999999,24.767468333333333"
2026-01-02 18:18:31.479668423 +0000 UTC,273396190,7,7,28586.4,476.41,44.676825,37.87611666666667,2026-01-02 18:17:31.475350006 +0000 UTC,44.900753333333334,38.05405833333334,2026-01-02 18:18:31.479668423 +0000 UTC,True,"https://www.google.com/maps?q=44.900753333333334,38.05405833333334"
2026-01-02 18:19:16.567969289 +0000 UTC,636022648,12,53,28475.3,44.49,44.73343333333333,37.78796666666666,2026-01-02 18:08:36.497030813 +0000 UTC,44.89573333333333,38.0672,2026-01-02 18:19:16.567969289 +0000 UTC,True,"https://www.google.com/maps?q=44.89573333333333,38.0672"
2026-01-02 18:19:21.728410938 +0000 UTC,299999999,18,19,2248746.5,17486.75,59.44175499999999,24.767468333333333,2026-01-02 18:17:13.131212218 +0000 UTC,48.38766666666667,-4.4984166666666665,2026-01-02 18:19:21.728410938 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.4984166666666665"
2026-01-02 18:19:46.431204255 +0000 UTC,370241000,47,47,137042.7,1141.99,31.779639999999997,34.55197833333333,2026-01-02 18:17:46.427264701 +0000 UTC,31.717063333333332,35.99944,2026-01-02 18:19:46.431204255 +0000 UTC,True,"https://www.google.com/maps?q=31.717063333333332,35.99944"
2026-01-02 18:20:13.668890574 +0000 UTC,299999999,19,18,2248746.4,43294.68,48.38766666666667,-4.4984166666666665,2026-01-02 18:19:21.728410938 +0000 UTC,59.44176166666667,24.76746166666667,2026-01-02 18:20:13.668890574 +0000 UTC,True,"https://www.google.com/maps?q=59.44176166666667,24.76746166666667"
2026-01-02 18:20:38.197064935 +0000 UTC,273443920,21,14,33206.9,37.19,44.64209833333334,38.392155,2026-01-02 18:05:45.338874065 +0000 UTC,44.514755,38.01292,2026-01-02 18:20:38.197064935 +0000 UTC,True,"https://www.google.com/maps?q=44.514755,38.01292"
