cluster_id,first_time_utc,last_time_utc,event_count,distinct_mmsi,origin_center_lat,origin_center_lon,dest_center_lat,dest_center_lon
74,2025-12-31T06:12:38.034691+00:00,2025-12-31T06:13:08.896117+00:00,2,1,52.367182,4.895018,-56.671203,78.504752
75,2025-12-31T06:16:09.711931+00:00,2025-12-31T06:16:09.711931+00:00,1,1,52.406718,4.867057,52.635498,5.061787
76,2025-12-31T06:23:32.990588+00:00,2026-01-02T22:13:13.182233+00:00,6,1,54.155070,12.101940,55.370800,13.148567
77,2025-12-31T06:30:13.175893+00:00,2026-01-02T06:50:50.962533+00:00,4,1,54.150833,12.101567,55.336709,13.131428
78,2025-12-31T06:41:59.611123+00:00,2025-12-31T06:42:11.236915+00:00,2,1,47.294178,-2.158248,48.915542,-5.737110
79,2025-12-31T06:42:52.961690+00:00,2025-12-31T06:43:45.947026+00:00,2,1,55.651527,21.158665,54.312295,11.628625
80,2025-12-31T06:45:28.344885+00:00,2026-01-02T05:22:24.660564+00:00,6,1,53.337358,-6.158059,53.446087,-3.026486
81,2025-12-31T06:49:38.594717+00:00,2025-12-31T07:25:54.244453+00:00,4,1,54.150825,12.101567,55.322653,13.109680
82,2025-12-31T06:53:27.664011+00:00,2025-12-31T06:53:31.073196+00:00,2,1,53.562037,8.166660,53.125618,-103.899893
83,2025-12-31T06:55:28.625038+00:00,2025-12-31T06:57:56.465251+00:00,2,1,51.849879,6.106625,52.392260,4.886185
84,2025-12-31T07:00:19.684614+00:00,2025-12-31T07:04:14.986784+00:00,2,1,51.453853,3.720350,46.762182,-7.141538
85,2025-12-31T07:08:28.661653+00:00,2025-12-31T21:55:39.862851+00:00,8,1,51.246058,4.382064,51.794180,3.331964
86,2025-12-31T07:17:55.082278+00:00,2025-12-31T07:18:55.066534+00:00,2,1,34.147874,-119.204485,34.325308,-119.272480
87,2025-12-31T07:18:21.076481+00:00,2025-12-31T07:18:38.955428+00:00,2,1,52.463243,4.662736,52.353683,5.005537
88,2025-12-31T07:27:07.486248+00:00,2025-12-31T07:27:37.222609+00:00,2,1,52.470564,4.819081,52.459788,5.038717
89,2025-12-31T07:39:29.592699+00:00,2025-12-31T16:26:26.648696+00:00,4,1,53.331591,-6.140718,53.438727,-3.017116
90,2025-12-31T07:39:58.881519+00:00,2026-01-01T18:13:29.981560+00:00,4,2,55.654860,21.156759,55.340253,13.140962
91,2025-12-31T07:46:18.930079+00:00,2026-01-03T03:21:58.850132+00:00,15,3,54.789501,19.710248,54.798796,19.956147
92,2025-12-31T07:47:06.772219+00:00,2026-01-01T00:32:38.990194+00:00,4,1,57.594870,9.971554,54.870887,5.758863
93,2025-12-31T07:48:24.816010+00:00,2026-01-03T02:24:12.518985+00:00,29,15,44.725841,37.803870,44.894902,38.061802
94,2025-12-31T07:51:29.858691+00:00,2025-12-31T07:52:00.756632+00:00,2,1,52.376424,4.898270,-33.257287,0.006900
95,2025-12-31T08:09:01.628620+00:00,2025-12-31T08:09:01.628620+00:00,1,1,44.886940,38.064260,45.157790,37.812183
96,2025-12-31T08:11:56.907568+00:00,2026-01-03T03:14:47.493556+00:00,10,5,54.853499,19.269469,54.833673,19.953776
97,2025-12-31T08:15:15.160313+00:00,2025-12-31T08:16:30.761523+00:00,2,1,52.521353,5.435108,43.677372,116.714345
98,2025-12-31T08:18:33.521525+00:00,2025-12-31T08:20:27.164810+00:00,2,1,56.101308,10.391983,53.829733,8.088083
99,2025-12-31T08:23:21.176994+00:00,2026-01-02T13:40:14.401028+00:00,4,1,51.453854,3.720363,51.441639,2.534309
100,2025-12-31T08:28:06.719126+00:00,2025-12-31T08:33:55.068743+00:00,2,1,54.150817,12.101567,54.769103,13.533492
101,2025-12-31T08:30:19.720831+00:00,2025-12-31T08:30:56.754511+00:00,2,1,45.451201,12.259504,52.441595,42.625893
102,2025-12-31T08:37:43.111109+00:00,2025-12-31T08:37:43.111109+00:00,1,1,59.614132,29.111480,59.852280,28.400768
103,2025-12-31T08:39:50.576345+00:00,2026-01-03T01:32:44.810138+00:00,33,11,44.601165,37.833190,44.503283,37.605626
104,2025-12-31T08:46:19.783021+00:00,2025-12-31T08:46:54.561818+00:00,2,1,54.150817,12.101567,54.381642,12.126583
105,2025-12-31T08:47:34.889630+00:00,2026-01-01T13:35:07.368181+00:00,3,3,44.285254,37.975375,44.696143,37.859146
106,2025-12-31T08:53:18.219846+00:00,2025-12-31T08:55:14.499591+00:00,2,1,51.453848,3.720356,51.363165,2.807878
107,2025-12-31T09:05:49.066494+00:00,2025-12-31T09:09:29.050417+00:00,2,1,44.684572,37.785349,45.031737,35.022973
108,2025-12-31T09:08:07.950252+00:00,2025-12-31T09:08:07.950252+00:00,1,1,50.793615,5.687860,52.378818,4.906058
109,2025-12-31T09:11:34.219569+00:00,2025-12-31T09:11:34.219569+00:00,1,1,56.959187,8.923237,56.832278,7.779933
110,2025-12-31T09:14:46.585246+00:00,2025-12-31T09:16:15.496603+00:00,2,1,51.453845,3.720350,51.399305,3.067195
111,2025-12-31T09:20:58.716053+00:00,2026-01-03T01:00:04.588473+00:00,6,3,44.572430,37.689976,44.264559,37.852268
112,2025-12-31T09:24:13.689227+00:00,2025-12-31T09:26:13.217622+00:00,2,1,-37.816804,144.922497,-38.287408,144.654020
113,2025-12-31T09:48:35.132849+00:00,2025-12-31T09:49:35.745298+00:00,2,1,52.838107,5.704020,49.342852,0.000087
114,2025-12-31T09:51:35.499130+00:00,2025-12-31T09:51:35.499130+00:00,1,1,25.175338,55.034247,25.175000,55.200920
115,2025-12-31T09:59:07.745478+00:00,2025-12-31T10:00:44.413749+00:00,2,1,20.478197,-86.979197,29.309587,-94.794832
116,2025-12-31T10:15:28.953481+00:00,2025-12-31T10:15:28.953481+00:00,1,1,56.816862,7.661640,56.515463,5.141090
117,2025-12-31T10:17:25.717079+00:00,2025-12-31T10:22:15.756010+00:00,2,1,43.594185,-5.688785,53.742202,9.417875
118,2025-12-31T10:27:55.259926+00:00,2026-01-02T18:06:22.428228+00:00,7,2,52.379086,4.939050,51.883875,4.455496
119,2025-12-31T10:33:11.849251+00:00,2025-12-31T10:34:25.793961+00:00,2,1,53.315227,-6.089165,53.551295,-4.736585
120,2025-12-31T10:50:38.680608+00:00,2025-12-31T11:58:13.851657+00:00,2,1,52.405790,4.858203,48.869660,4.961270
121,2025-12-31T11:04:25.444137+00:00,2025-12-31T11:04:45.930136+00:00,2,1,57.594203,9.974780,55.670655,6.578022
122,2025-12-31T11:05:42.646445+00:00,2025-12-31T11:07:14.748062+00:00,2,1,51.453853,3.720359,51.476097,2.649052
123,2025-12-31T11:07:35.803740+00:00,2025-12-31T15:37:45.941298+00:00,3,1,57.594192,9.974791,56.457848,7.393398
124,2025-12-31T11:11:58.948490+00:00,2025-12-31T11:11:58.948490+00:00,1,1,56.458172,7.393738,52.009382,3.781510
125,2025-12-31T11:13:45.028618+00:00,2026-01-02T01:40:33.787188+00:00,23,1,52.071127,4.053454,57.594197,9.974788
126,2025-12-31T11:17:40.433919+00:00,2025-12-31T11:43:24.487060+00:00,2,1,-34.749094,-57.507498,-34.726268,-57.614080
127,2025-12-31T11:25:17.439476+00:00,2025-12-31T11:25:17.439476+00:00,1,1,52.463388,5.269798,51.708173,4.623722
128,2025-12-31T11:29:20.403568+00:00,2025-12-31T12:12:52.611823+00:00,2,1,44.678843,38.343146,44.713682,37.829645
129,2025-12-31T11:35:40.078229+00:00,2025-12-31T11:36:53.196263+00:00,2,1,48.959833,-57.942875,49.070350,-58.317450
130,2025-12-31T11:56:16.160486+00:00,2025-12-31T11:56:16.160486+00:00,1,1,54.690533,19.544352,54.999643,20.304375
131,2025-12-31T11:57:00.745675+00:00,2025-12-31T12:01:44.331714+00:00,2,1,57.594204,9.974797,57.203178,8.532903
132,2025-12-31T12:06:48.401666+00:00,2025-12-31T12:06:48.401666+00:00,1,1,-19.251832,146.832678,67.846853,12.114412
133,2025-12-31T12:08:05.230299+00:00,2025-12-31T12:09:05.212737+00:00,2,1,47.294179,-2.158249,47.223835,-2.269772
134,2025-12-31T12:09:21.322211+00:00,2025-12-31T12:09:53.140453+00:00,2,1,20.633886,-105.484281,22.888613,-109.887987
135,2025-12-31T12:14:29.666984+00:00,2025-12-31T12:15:29.567672+00:00,2,1,51.821947,4.130822,-40.802267,0.000062
136,2025-12-31T12:19:18.184605+00:00,2025-12-31T12:19:48.334823+00:00,2,1,53.174418,6.688925,52.378085,4.897863
137,2025-12-31T12:24:25.231879+00:00,2025-12-31T12:26:08.379513+00:00,2,1,59.421167,5.247417,59.359583,1.568700
138,2025-12-31T12:30:50.155419+00:00,2025-12-31T12:32:00.787273+00:00,2,1,53.345721,-6.218336,53.432220,-5.674705
139,2025-12-31T12:34:56.125167+00:00,2025-12-31T12:34:56.125167+00:00,1,1,44.553200,37.970853,44.753820,37.732838
140,2025-12-31T12:35:39.004702+00:00,2025-12-31T12:48:42.343617+00:00,3,2,44.678599,38.343784,44.762806,37.727838
141,2025-12-31T12:36:49.415219+00:00,2025-12-31T12:37:01.458006+00:00,2,1,53.398967,5.249217,53.380467,5.082550
142,2025-12-31T12:36:53.997761+00:00,2025-12-31T12:37:55.689479+00:00,2,1,20.634343,-105.369977,30.977065,-117.003627
143,2025-12-31T12:37:05.842282+00:00,2025-12-31T12:39:31.762156+00:00,2,1,53.347408,-6.192785,53.521678,-5.053307
144,2025-12-31T13:09:46.985668+00:00,2025-12-31T13:13:37.418509+00:00,2,1,63.012492,7.826142,62.155833,-3.557183
145,2025-12-31T13:12:00.734826+00:00,2026-01-02T15:33:23.044781+00:00,9,7,44.678893,37.950362,44.800533,37.834264
146,2025-12-31T13:17:09.820730+00:00,2025-12-31T13:19:17.728778+00:00,2,1,53.185175,6.653213,54.172415,12.051377
147,2025-12-31T13:22:10.491728+00:00,2025-12-31T13:25:06.367656+00:00,2,1,53.345729,-6.218352,53.738340,-4.431785
148,2025-12-31T13:25:05.451097+00:00,2025-12-31T13:25:05.451097+00:00,1,1,55.864428,20.650842,55.707987,20.819698
149,2025-12-31T13:29:53.627072+00:00,2025-12-31T13:29:53.627072+00:00,1,1,25.175172,5.850000,21.175172,55.200620
150,2025-12-31T13:30:42.003788+00:00,2025-12-31T13:30:42.003788+00:00,1,1,54.834073,19.953582,55.262817,20.077138
151,2025-12-31T13:42:36.052880+00:00,2025-12-31T13:43:45.003207+00:00,2,1,57.594188,9.974797,55.324892,6.215692
152,2025-12-31T13:43:45.679269+00:00,2025-12-31T13:47:07.738698+00:00,2,1,59.421167,5.247417,57.164800,-1.986333
153,2025-12-31T13:44:03.868391+00:00,2025-12-31T13:44:03.868391+00:00,1,1,51.820760,0.007602,-0.608038,4.040593
154,2025-12-31T13:47:50.421228+00:00,2025-12-31T13:48:01.204746+00:00,2,1,51.821947,4.130822,51.850960,11.123035
155,2025-12-31T13:48:22.391717+00:00,2025-12-31T13:52:05.947943+00:00,2,1,59.821507,22.955168,60.325050,26.603240
156,2025-12-31T13:49:38.595381+00:00,2025-12-31T15:11:11.984833+00:00,4,1,-37.816812,144.922492,-34.471087,150.978357
157,2025-12-31T13:49:58.085864+00:00,2025-12-31T13:51:06.508401+00:00,2,1,47.294176,-2.158263,47.130065,-2.373802
158,2025-12-31T13:51:59.362389+00:00,2025-12-31T13:55:14.264287+00:00,2,1,51.453869,3.720360,51.450163,2.549672
159,2025-12-31T13:53:05.739597+00:00,2026-01-02T20:14:18.249883+00:00,12,6,44.623379,37.940364,45.168544,37.885383
160,2025-12-31T13:58:46.265668+00:00,2026-01-03T03:07:14.798438+00:00,9,1,51.453862,3.720370,40.638447,-8.681676
161,2025-12-31T14:12:59.094363+00:00,2025-12-31T14:16:14.607924+00:00,2,1,51.453877,3.720360,43.103078,-9.774080
162,2025-12-31T14:24:20.760671+00:00,2026-01-01T10:43:15.710824+00:00,4,1,51.453866,3.720372,49.254575,-4.292657
163,2025-12-31T14:25:09.840470+00:00,2025-12-31T14:25:09.840470+00:00,1,1,51.437322,3.613127,41.796975,-71.386132
164,2025-12-31T14:35:45.361698+00:00,2025-12-31T14:38:25.468639+00:00,2,1,55.677622,21.142032,55.280958,21.268940
165,2025-12-31T14:43:18.878963+00:00,2025-12-31T14:43:18.878963+00:00,1,1,44.761518,37.848570,44.838575,37.920402
166,2025-12-31T14:43:54.706384+00:00,2026-01-01T05:05:36.271704+00:00,4,1,53.347415,-6.192765,53.561586,-4.658787
167,2025-12-31T14:44:34.231121+00:00,2025-12-31T14:45:13.227610+00:00,2,1,51.891156,4.306984,51.016770,4.306175
168,2025-12-31T14:50:42.912163+00:00,2025-12-31T21:08:33.763764+00:00,2,1,44.648984,38.383121,44.732495,37.782678
169,2025-12-31T14:52:55.057346+00:00,2025-12-31T14:55:42.498703+00:00,2,1,51.882627,4.411441,50.361713,-4.115880
170,2025-12-31T15:12:42.378635+00:00,2025-12-31T17:42:25.248254+00:00,3,1,25.175089,55.200608,21.175114,0.916667
171,2025-12-31T15:20:02.125148+00:00,2025-12-31T15:26:13.004419+00:00,2,1,-37.816828,144.922499,-38.332862,144.907272
172,2025-12-31T15:20:11.557526+00:00,2025-12-31T15:20:11.557526+00:00,1,1,14.705842,1.972937,51.404500,15.517687
173,2025-12-31T15:28:49.633526+00:00,2026-01-02T15:45:17.097321+00:00,2,2,52.390411,4.904022,51.153485,4.882092
174,2025-12-31T15:30:24.550362+00:00,2025-12-31T15:30:40.916359+00:00,2,1,53.525073,8.579033,53.615515,8.484287
175,2025-12-31T15:30:49.044509+00:00,2025-12-31T15:31:49.045798+00:00,2,1,54.405942,18.666042,0.900000,2.383333
176,2025-12-31T15:32:12.036264+00:00,2025-12-31T15:33:23.658940+00:00,2,1,32.472492,34.881693,32.619553,34.862417
177,2025-12-31T15:44:56.439879+00:00,2025-12-31T15:47:11.775387+00:00,2,1,-37.816833,144.922494,-34.729420,150.975955
178,2025-12-31T15:47:28.362681+00:00,2025-12-31T15:47:54.535344+00:00,2,1,54.436461,10.222072,53.942190,10.862090
179,2025-12-31T15:49:33.005482+00:00,2025-12-31T15:49:44.902228+00:00,2,1,52.357497,4.972138,-85.427193,0.220125
180,2025-12-31T15:54:16.814713+00:00,2025-12-31T15:55:13.978779+00:00,2,1,55.658200,21.154850,56.119683,14.817983
181,2025-12-31T16:02:30.520405+00:00,2025-12-31T16:03:21.269497+00:00,2,1,52.517607,5.432677,-59.329657,1.099175
182,2025-12-31T16:13:54.921792+00:00,2025-12-31T16:13:54.921792+00:00,1,1,55.747465,20.300048,55.325337,20.604738
183,2025-12-31T16:18:27.565578+00:00,2025-12-31T16:18:27.565578+00:00,1,1,-7.119707,0.183333,-1.166667,112.662693
184,2025-12-31T16:28:46.806055+00:00,2025-12-31T16:29:42.177660+00:00,2,1,51.941519,5.615227,52.375738,4.896980
185,2025-12-31T16:30:23.419880+00:00,2026-01-02T18:55:17.786252+00:00,19,8,55.529602,20.259726,55.568114,20.605197
186,2025-12-31T16:30:34.511787+00:00,2025-12-31T16:30:34.511787+00:00,1,1,44.785072,37.831757,44.580062,37.928847
187,2025-12-31T16:36:01.292647+00:00,2026-01-02T16:39:50.636585+00:00,43,11,55.578506,20.376404,55.864621,20.648229
188,2025-12-31T16:39:26.033279+00:00,2025-12-31T16:44:25.895743+00:00,2,1,53.347417,-6.192777,53.583287,-4.463782
189,2025-12-31T16:39:56.191040+00:00,2026-01-01T02:17:41.112872+00:00,2,1,55.291438,20.719383,55.519746,20.167979
190,2025-12-31T16:42:11.542629+00:00,2025-12-31T16:42:11.542629+00:00,1,1,51.964267,4.094055,53.774208,6.046517
191,2025-12-31T16:43:41.337331+00:00,2025-12-31T16:55:35.120857+00:00,2,1,55.611683,20.500419,55.578883,20.726977
192,2025-12-31T16:44:40.029991+00:00,2026-01-02T01:16:25.368282+00:00,7,2,33.573950,-118.233783,33.622202,-118.217717
193,2025-12-31T16:45:19.054548+00:00,2025-12-31T17:39:30.919631+00:00,2,2,55.619275,20.487792,55.749365,20.304182
194,2025-12-31T16:49:09.441066+00:00,2026-01-02T18:59:41.629051+00:00,23,11,55.778261,20.772394,55.567757,20.603163
195,2025-12-31T16:49:35.823564+00:00,2026-01-02T16:50:02.484883+00:00,3,2,33.682018,-118.196212,33.582422,-118.231062
196,2025-12-31T16:50:08.953429+00:00,2025-12-31T16:50:33.727051+00:00,2,1,51.277300,4.333783,46.662100,-7.235633
197,2025-12-31T16:51:38.990282+00:00,2025-12-31T16:51:38.990282+00:00,1,1,55.747595,20.296318,55.328575,20.574537
198,2025-12-31T16:52:53.781460+00:00,2026-01-02T16:53:59.006477+00:00,3,2,33.652499,-118.206442,33.558113,-118.240590
199,2025-12-31T16:56:07.940165+00:00,2026-01-02T01:15:26.003332+00:00,2,2,33.631662,-118.215520,33.532573,-118.253321
200,2025-12-31T16:59:16.978204+00:00,2025-12-31T16:59:16.978204+00:00,1,1,33.519302,-118.257505,33.613858,-118.221843
201,2025-12-31T17:01:39.755841+00:00,2025-12-31T17:01:39.755841+00:00,1,1,33.604228,-118.225570,33.491082,-118.269147
202,2025-12-31T17:03:56.140859+00:00,2025-12-31T17:05:22.188556+00:00,2,1,55.713555,20.724072,55.734038,20.331930
203,2025-12-31T17:05:00.965284+00:00,2025-12-31T17:05:00.965284+00:00,1,1,55.415638,20.566380,55.751660,20.877390
204,2025-12-31T17:05:07.493230+00:00,2025-12-31T17:07:46.422275+00:00,2,1,57.594185,9.974797,52.702910,4.061183
205,2025-12-31T17:07:55.012559+00:00,2025-12-31T17:08:24.659009+00:00,2,1,51.867442,4.322962,51.805697,4.579940
206,2025-12-31T17:15:37.252288+00:00,2025-12-31T17:15:37.252288+00:00,1,1,54.434047,19.898320,54.876742,20.070717
207,2025-12-31T17:15:51.289714+00:00,2026-01-02T10:36:50.799446+00:00,4,1,51.696785,4.424470,51.910575,4.581418
208,2025-12-31T17:16:47.549850+00:00,2025-12-31T18:40:15.175378+00:00,4,1,51.453854,3.720376,42.833083,-9.765400
