cluster_id,first_time_utc,last_time_utc,event_count,distinct_mmsi,origin_center_lat,origin_center_lon,dest_center_lat,dest_center_lon
47,2025-12-22T13:00:06.907779+00:00,2025-12-22T13:08:05.068219+00:00,2,1,56.153400,10.238783,57.475250,11.366583
48,2025-12-22T13:09:01.129799+00:00,2025-12-22T13:13:12.913519+00:00,2,1,44.261449,8.453964,36.153197,-5.424790
49,2025-12-22T13:15:32.959328+00:00,2025-12-23T08:02:11.411208+00:00,4,1,54.878638,11.004679,54.934846,10.834088
50,2025-12-22T13:19:49.784636+00:00,2025-12-22T13:20:05.454679+00:00,2,1,52.370992,4.957148,51.827025,4.557975
51,2025-12-22T13:20:26.874135+00:00,2025-12-22T13:26:05.772205+00:00,2,1,56.153400,10.238783,51.849900,1.581083
52,2025-12-22T13:22:19.170101+00:00,2025-12-22T18:18:24.515289+00:00,109,42,32.858897,34.980978,31.717067,35.999362
53,2025-12-22T13:23:12.876757+00:00,2025-12-22T13:23:12.876757+00:00,1,1,32.817842,35.016788,31.435718,33.980645
54,2025-12-22T13:23:52.224295+00:00,2025-12-22T13:24:43.063484+00:00,2,1,51.341884,3.215713,51.477523,1.334515
55,2025-12-22T13:23:55.356340+00:00,2025-12-22T13:23:55.356340+00:00,1,1,32.821938,35.009763,57.720305,18.290188
56,2025-12-22T13:26:41.213940+00:00,2025-12-22T13:26:41.213940+00:00,1,1,31.426275,33.982227,31.715722,36.002565
57,2025-12-22T13:26:47.299508+00:00,2025-12-22T13:26:47.299508+00:00,1,1,34.655233,33.019817,31.746650,34.436323
58,2025-12-22T13:27:20.902512+00:00,2025-12-22T13:27:20.902512+00:00,1,1,32.818668,35.006322,31.728708,35.998890
59,2025-12-22T13:27:53.107865+00:00,2025-12-22T13:27:53.107865+00:00,1,1,31.746650,34.436323,33.073150,31.599833
60,2025-12-22T13:28:21.008794+00:00,2025-12-22T13:28:21.008794+00:00,1,1,57.720305,18.290188,56.938453,17.695445
61,2025-12-22T13:29:10.952479+00:00,2025-12-22T14:36:20.759979+00:00,8,1,33.057358,31.579996,34.655231,33.019813
62,2025-12-22T13:32:21.201613+00:00,2025-12-22T13:32:21.201613+00:00,1,1,56.917112,17.642253,56.984533,16.904052
63,2025-12-22T13:34:08.647218+00:00,2025-12-22T13:34:08.647218+00:00,1,1,31.717088,35.999370,31.444485,36.077058
64,2025-12-22T13:34:32.368299+00:00,2025-12-22T13:34:32.368299+00:00,1,1,31.717118,35.999348,31.094200,36.346658
65,2025-12-22T13:35:08.612179+00:00,2025-12-22T13:35:08.612179+00:00,1,1,31.397887,36.086740,32.856465,35.012768
66,2025-12-22T13:35:11.139161+00:00,2025-12-22T13:35:11.139161+00:00,1,1,31.713758,36.002282,30.916442,36.559158
67,2025-12-22T13:36:32.444002+00:00,2025-12-22T13:41:51.860275+00:00,2,2,31.005321,36.452908,32.818342,35.014963
68,2025-12-22T13:36:32.629321+00:00,2025-12-22T13:36:32.629321+00:00,1,1,31.717085,35.999347,33.319430,37.070593
69,2025-12-22T13:37:30.157546+00:00,2025-12-22T13:37:30.157546+00:00,1,1,56.984533,16.904052,32.821817,35.009742
70,2025-12-22T13:37:59.360697+00:00,2025-12-23T09:12:00.764426+00:00,4,1,55.685765,12.630507,63.845147,23.017273
71,2025-12-22T13:42:29.460421+00:00,2025-12-22T13:42:29.460421+00:00,1,1,33.452342,37.106818,32.823128,35.020482
72,2025-12-22T13:48:08.698012+00:00,2025-12-22T13:49:02.487439+00:00,2,1,55.651582,21.159073,55.150795,12.882567
73,2025-12-22T13:49:53.367258+00:00,2025-12-22T13:51:21.845865+00:00,2,1,34.659925,33.042958,31.383650,30.077200
74,2025-12-22T13:50:11.139161+00:00,2025-12-22T13:50:11.139161+00:00,1,1,50.181967,-1.684933,51.801417,1.875383
75,2025-12-22T14:00:13.804054+00:00,2025-12-22T14:00:13.804054+00:00,1,1,33.073217,31.599900,34.647117,33.022667
76,2025-12-22T14:07:55.695167+00:00,2025-12-22T14:09:19.825457+00:00,2,1,34.655242,33.019800,33.705283,32.351150
77,2025-12-22T14:19:05.466886+00:00,2025-12-22T14:22:58.373769+00:00,2,1,53.401310,-3.010327,53.524105,-3.122467
78,2025-12-22T14:23:25.535062+00:00,2025-12-22T14:23:25.535062+00:00,1,1,52.456902,5.821925,51.585248,7.404793
79,2025-12-22T14:23:32.511378+00:00,2025-12-22T14:24:17.602397+00:00,2,1,55.651583,21.159019,55.259082,13.038955
80,2025-12-22T14:26:38.731241+00:00,2025-12-22T14:26:51.455553+00:00,2,1,55.685762,12.630516,59.448688,23.525447
81,2025-12-22T14:27:19.629750+00:00,2025-12-22T14:27:26.378660+00:00,2,1,53.364975,4.510983,51.952900,3.999233
82,2025-12-22T14:30:13.491924+00:00,2025-12-22T14:30:22.146322+00:00,2,1,34.655217,33.019817,34.677233,33.509617
83,2025-12-22T14:31:25.245641+00:00,2025-12-22T14:36:09.138817+00:00,2,1,39.262818,-76.594977,39.066590,-71.460560
84,2025-12-22T14:37:43.828251+00:00,2025-12-22T14:39:32.478782+00:00,2,1,47.270683,-122.418300,48.605233,-126.404117
85,2025-12-22T14:40:45.356310+00:00,2025-12-22T14:45:09.980087+00:00,2,1,39.262817,-76.594978,41.347072,-67.205953
86,2025-12-22T14:45:10.935707+00:00,2025-12-22T14:46:56.343940+00:00,2,1,34.645295,33.010806,34.513028,33.258747
87,2025-12-22T14:48:10.714146+00:00,2025-12-22T23:55:25.941659+00:00,27,6,44.814246,37.826185,44.895480,38.061761
88,2025-12-22T14:48:44.251679+00:00,2025-12-23T17:15:03.628377+00:00,18,8,44.721833,37.791035,44.895875,38.061331
89,2025-12-22T14:48:55.267565+00:00,2025-12-23T19:25:19.491053+00:00,30,7,44.740596,37.897859,44.515622,38.014132
90,2025-12-22T14:52:35.944731+00:00,2025-12-23T19:29:04.170378+00:00,91,14,44.784691,37.919912,45.165208,37.880215
91,2025-12-22T14:53:09.282572+00:00,2025-12-22T14:53:51.191891+00:00,2,1,55.685762,12.630513,58.582010,20.887787
92,2025-12-22T14:54:11.568032+00:00,2025-12-23T19:27:19.444041+00:00,43,7,44.708397,37.878604,44.642308,38.390160
93,2025-12-22T14:56:12.257295+00:00,2025-12-22T14:57:31.282148+00:00,2,1,51.503450,0.497333,51.842200,1.937833
94,2025-12-22T14:56:47.653256+00:00,2025-12-22T14:56:47.653256+00:00,1,1,44.554383,38.226882,44.731890,37.793240
95,2025-12-22T15:01:22.696471+00:00,2025-12-22T15:02:22.830733+00:00,2,1,54.435650,18.657575,54.102333,18.650000
96,2025-12-22T15:05:58.146437+00:00,2025-12-22T15:08:49.614473+00:00,2,1,55.685758,12.630511,56.996970,18.805543
97,2025-12-22T15:10:03.858002+00:00,2025-12-22T15:13:19.527884+00:00,2,1,47.270683,-122.418300,14.820500,120.211200
98,2025-12-22T15:10:57.435295+00:00,2025-12-23T17:18:11.153440+00:00,12,5,44.531777,37.992121,44.643744,38.394081
99,2025-12-22T15:17:50.895880+00:00,2025-12-23T03:29:05.526970+00:00,12,6,45.166292,37.879310,44.726304,37.775233
100,2025-12-22T15:18:21.677330+00:00,2025-12-22T15:38:20.551296+00:00,2,1,59.374563,18.683211,-52.480345,17.590943
101,2025-12-22T15:21:29.182990+00:00,2025-12-23T17:46:09.766163+00:00,13,4,44.666489,37.872259,44.677073,37.881163
102,2025-12-22T15:32:48.513835+00:00,2025-12-22T15:34:20.986289+00:00,2,1,52.521887,6.076255,52.544047,5.443245
103,2025-12-22T15:36:40.979041+00:00,2025-12-22T15:39:10.535149+00:00,2,1,39.262817,-76.594978,38.808048,-76.418317
104,2025-12-22T15:37:25.198119+00:00,2025-12-23T17:20:38.192880+00:00,5,3,44.539179,37.966677,44.728607,37.774482
105,2025-12-22T15:42:50.457319+00:00,2025-12-22T15:44:01.908002+00:00,2,1,26.086312,-80.116547,24.517795,-80.996998
106,2025-12-22T15:43:22.703107+00:00,2025-12-22T15:43:31.607252+00:00,2,1,53.590268,8.154043,54.515967,10.362460
107,2025-12-22T15:43:41.824508+00:00,2025-12-22T15:44:30.838852+00:00,2,1,44.268367,8.448658,35.896802,-8.976650
108,2025-12-22T15:48:32.830219+00:00,2025-12-22T15:53:38.705412+00:00,2,1,51.418172,6.156403,51.457915,4.021762
109,2025-12-22T15:55:58.299418+00:00,2025-12-22T15:56:44.437266+00:00,2,1,53.401312,-3.010335,53.485467,-3.082057
110,2025-12-22T15:56:43.184398+00:00,2025-12-22T15:56:49.713346+00:00,2,2,44.716267,37.791404,44.804537,37.838313
111,2025-12-22T15:59:09.645814+00:00,2025-12-22T15:59:21.164728+00:00,2,1,51.503433,0.497333,51.483433,0.962450
112,2025-12-22T16:12:56.898742+00:00,2025-12-22T16:12:56.898742+00:00,1,1,25.834447,-80.006653,24.340310,-81.593567
113,2025-12-22T16:13:52.400889+00:00,2025-12-22T16:14:52.451729+00:00,2,1,52.438658,5.197723,54.060443,5.197633
114,2025-12-22T16:17:48.088705+00:00,2025-12-22T16:23:38.930064+00:00,2,1,44.268367,8.448650,35.900440,-8.957653
115,2025-12-22T16:18:52.647333+00:00,2025-12-22T16:19:44.467625+00:00,2,1,57.865237,19.058947,59.719080,19.069793
116,2025-12-22T16:22:38.398964+00:00,2025-12-22T16:23:35.763602+00:00,2,1,53.236492,6.208172,52.375565,4.955223
117,2025-12-22T16:27:38.848044+00:00,2025-12-22T16:28:07.644250+00:00,2,1,59.014857,10.545432,53.583290,9.619690
118,2025-12-22T16:41:41.036015+00:00,2025-12-22T16:41:41.036015+00:00,1,1,47.884512,17.538928,51.879473,4.445815
119,2025-12-22T16:42:23.709028+00:00,2025-12-22T16:43:54.750172+00:00,2,1,34.645294,33.010756,33.209977,34.284722
120,2025-12-22T16:44:15.117408+00:00,2025-12-22T16:44:15.117408+00:00,1,1,33.616163,-118.188275,33.708328,-118.180087
121,2025-12-22T16:48:50.434934+00:00,2025-12-22T16:49:29.888617+00:00,2,1,53.590283,8.154000,53.994965,8.333153
122,2025-12-22T16:49:52.374247+00:00,2025-12-22T16:49:52.374247+00:00,1,1,47.270683,-122.418300,21.362783,-157.948383
123,2025-12-22T16:51:06.527425+00:00,2025-12-22T16:51:52.902308+00:00,2,1,51.376070,1.849549,51.376718,1.420602
124,2025-12-22T17:00:22.107177+00:00,2025-12-22T17:01:30.142181+00:00,2,1,53.590283,8.154042,53.890913,9.138785
125,2025-12-22T17:06:23.318959+00:00,2025-12-22T17:06:23.318959+00:00,1,1,51.702887,4.867135,52.697933,5.290805
126,2025-12-22T17:07:12.362203+00:00,2025-12-22T17:07:48.122744+00:00,2,1,51.884348,4.431874,50.657792,4.834573
127,2025-12-22T17:13:41.203036+00:00,2025-12-22T17:17:27.118529+00:00,2,1,51.814846,5.244446,52.383900,4.945843
128,2025-12-22T17:16:54.650457+00:00,2025-12-22T17:16:54.650457+00:00,1,1,25.752550,-79.289292,24.471922,-81.801528
129,2025-12-22T17:19:32.935510+00:00,2025-12-22T17:19:32.935510+00:00,1,1,24.471922,-81.801528,24.375215,-81.151977
130,2025-12-22T17:20:03.310835+00:00,2025-12-22T18:05:03.673379+00:00,3,1,24.377384,-81.143029,26.086312,-80.116547
131,2025-12-22T17:21:53.692788+00:00,2025-12-22T17:23:13.642305+00:00,2,1,47.270692,-122.418300,37.815433,-122.483500
132,2025-12-22T17:30:14.594423+00:00,2025-12-23T12:23:56.834587+00:00,8,3,52.451669,4.955620,51.883635,4.453658
133,2025-12-22T17:35:11.188188+00:00,2025-12-22T17:36:07.082095+00:00,2,1,54.121525,11.178942,56.159783,14.816783
134,2025-12-22T17:36:39.388618+00:00,2025-12-22T17:36:53.407553+00:00,2,1,43.348653,5.311583,43.146980,5.387478
135,2025-12-22T17:39:06.008406+00:00,2025-12-23T02:06:21.715374+00:00,4,2,59.630495,18.830310,59.649513,18.936622
136,2025-12-22T17:40:30.834037+00:00,2025-12-22T17:41:28.519977+00:00,2,1,33.558132,-118.286558,33.650478,-118.266658
137,2025-12-22T17:41:52.714498+00:00,2025-12-22T17:41:52.714498+00:00,1,1,33.554470,-118.287167,33.644617,-118.267987
138,2025-12-22T17:45:08.609177+00:00,2025-12-22T17:47:03.395423+00:00,2,1,26.086312,-80.116547,24.703490,-80.536078
139,2025-12-22T17:45:24.354657+00:00,2025-12-22T17:46:30.810581+00:00,2,1,53.590283,8.154042,55.079112,14.054792
140,2025-12-22T17:45:40.310767+00:00,2025-12-22T17:45:40.310767+00:00,1,1,33.626448,-118.272727,33.523805,-118.292982
141,2025-12-22T17:46:13.659030+00:00,2025-12-22T17:49:42.101811+00:00,2,1,51.889957,4.457461,52.699238,5.283025
142,2025-12-22T17:47:05.425508+00:00,2025-12-22T17:48:05.696343+00:00,2,1,51.509650,1.502800,48.263267,-11.216333
143,2025-12-22T17:47:22.485848+00:00,2025-12-22T17:47:31.022860+00:00,2,1,44.268375,8.448658,41.669983,5.075372
144,2025-12-22T17:49:40.618041+00:00,2025-12-22T17:49:40.618041+00:00,1,1,32.826708,34.993618,32.338310,34.947423
145,2025-12-22T17:50:20.391019+00:00,2025-12-22T17:50:20.391019+00:00,1,1,32.338310,34.947423,31.846282,35.345522
146,2025-12-22T17:51:40.599690+00:00,2025-12-22T17:51:40.599690+00:00,1,1,31.864467,35.329240,31.888098,35.514267
147,2025-12-22T17:51:46.066968+00:00,2025-12-22T18:02:33.662611+00:00,4,1,34.527725,32.964962,34.665192,33.065950
148,2025-12-22T17:53:20.362243+00:00,2025-12-22T17:53:20.362243+00:00,1,1,31.906663,35.601002,31.856145,35.424205
149,2025-12-22T17:54:53.834780+00:00,2025-12-22T17:54:53.834780+00:00,1,1,31.717100,35.999352,31.697412,36.599985
150,2025-12-22T17:55:29.729377+00:00,2025-12-22T17:55:29.729377+00:00,1,1,31.856145,35.424205,32.826820,34.993407
151,2025-12-22T17:56:07.646929+00:00,2025-12-22T17:56:07.646929+00:00,1,1,31.697412,36.599985,32.822268,35.022507
152,2025-12-22T17:58:18.321917+00:00,2025-12-22T17:58:18.321917+00:00,1,1,45.077518,37.974205,44.650683,38.383040
153,2025-12-22T17:59:21.952198+00:00,2025-12-22T18:00:32.793367+00:00,2,1,52.331345,5.070197,17.419765,0.701113
154,2025-12-22T18:01:50.450138+00:00,2025-12-22T18:02:50.451046+00:00,2,1,32.810322,35.028038,32.892423,35.456917
155,2025-12-22T18:03:56.609377+00:00,2025-12-22T18:03:56.609377+00:00,1,1,33.568573,-118.284690,33.388193,-118.311682
156,2025-12-22T18:11:14.834836+00:00,2025-12-23T17:50:48.864409+00:00,4,3,44.260706,37.844493,44.704915,37.848443
157,2025-12-22T18:14:12.265701+00:00,2025-12-22T18:14:12.265701+00:00,1,1,26.086312,-80.116547,24.883130,-80.305710
158,2025-12-22T18:14:48.684934+00:00,2025-12-22T18:24:09.832098+00:00,2,1,39.262821,-76.594976,37.586150,-76.125657
159,2025-12-22T18:17:02.976107+00:00,2025-12-22T18:17:02.976107+00:00,1,1,24.883130,-80.305710,24.301245,-81.654255
160,2025-12-22T18:19:28.929235+00:00,2025-12-22T18:19:38.731422+00:00,2,1,33.645803,-118.204956,33.738160,-118.175880
161,2025-12-22T18:20:14.535088+00:00,2025-12-22T18:20:50.789302+00:00,2,1,55.685762,12.630510,58.696413,18.245128
162,2025-12-22T18:20:58.702737+00:00,2025-12-22T18:20:58.702737+00:00,1,1,33.634308,-118.208593,33.732968,-118.179515
163,2025-12-22T18:21:37.752056+00:00,2025-12-22T18:23:39.976016+00:00,2,1,51.334867,2.530367,49.179217,-4.551400
164,2025-12-22T18:23:07.037979+00:00,2025-12-22T18:23:07.037979+00:00,1,1,47.270683,-122.418300,20.893850,-159.198317
165,2025-12-22T18:23:27.691874+00:00,2025-12-22T18:23:31.713049+00:00,2,1,44.268375,8.448625,35.497068,-11.559817
