received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url,spoofing_cluster_id,spoofing_confirmed
2025-12-28 16:55:39.81261393 +0000 UTC,299999999,50,18,2248750.2,47542.14,48.38766666666667,-4.49845,2025-12-28 16:54:52.512466191 +0000 UTC,59.441768333333336,24.767495,2025-12-28 16:55:39.81261393 +0000 UTC,True,"https://www.google.com/maps?q=59.441768333333336,24.767495",1,False
2025-12-28 16:55:41.815043709 +0000 UTC,352005615,17,18,32847.9,109.48,44.89947166666666,38.06578833333333,2025-12-28 16:50:41.78415896 +0000 UTC,45.16495666666666,37.88247,2025-12-28 16:55:41.815043709 +0000 UTC,True,"https://www.google.com/maps?q=45.16495666666666,37.88247",139,True
2025-12-28 16:56:56.869011205 +0000 UTC,273256220,25,31,32413.3,88.06,44.51758333333333,38.01920166666666,2025-12-28 16:50:48.784060531 +0000 UTC,44.639763333333335,38.39076333333333,2025-12-28 16:56:56.869011205 +0000 UTC,True,"https://www.google.com/maps?q=44.639763333333335,38.39076333333333",175,True
2025-12-28 16:57:52.672319502 +0000 UTC,299999999,18,50,2248751.1,16925.76,59.441768333333336,24.767495,2025-12-28 16:55:39.81261393 +0000 UTC,48.38766666666667,-4.498466666666667,2025-12-28 16:57:52.672319502 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498466666666667",1,False
2025-12-28 16:58:24.013947743 +0000 UTC,273153100,19,23,48501.8,758.65,45.164748333333335,37.877451666666666,2025-12-28 16:57:20.08235879 +0000 UTC,44.73283333333333,37.79140333333333,2025-12-28 16:58:24.013947743 +0000 UTC,True,"https://www.google.com/maps?q=44.73283333333333,37.79140333333333",152,True
2025-12-28 16:58:52.943085935 +0000 UTC,273256220,31,29,47859.6,412.32,44.639763333333335,38.39076333333333,2025-12-28 16:56:56.869011205 +0000 UTC,44.72886666666667,37.79850833333333,2025-12-28 16:58:52.943085935 +0000 UTC,True,"https://www.google.com/maps?q=44.72886666666667,37.79850833333333",175,True
2025-12-28 17:02:41.715494588 +0000 UTC,352005615,18,17,49546.2,118.00,45.16495666666666,37.88247,2025-12-28 16:55:41.815043709 +0000 UTC,44.725915,37.77501666666667,2025-12-28 17:02:41.715494588 +0000 UTC,True,"https://www.google.com/maps?q=44.725915,37.77501666666667",152,True
2025-12-28 17:10:28.131568355 +0000 UTC,316001268,4,26,40414.8,31.53,49.00662333333333,-123.13348833333333,2025-12-28 16:49:06.496011582 +0000 UTC,48.700595,-123.43149666666666,2025-12-28 17:10:28.131568355 +0000 UTC,True,"https://www.google.com/maps?q=48.700595,-123.43149666666666",201,True
2025-12-28 17:13:16.802990603 +0000 UTC,273256220,3,52,39876.9,97.72,44.663785,37.89022166666667,2025-12-28 17:06:28.728335135 +0000 UTC,44.641825000000004,38.39339833333334,2025-12-28 17:13:16.802990603 +0000 UTC,True,"https://www.google.com/maps?q=44.641825000000004,38.39339833333334",175,True
2025-12-28 17:16:53.760367592 +0000 UTC,367192970,58,52,10799.2,235.78,33.71628666666667,-118.26336833333333,2025-12-28 17:16:07.957729897 +0000 UTC,33.61919833333334,-118.26633166666667,2025-12-28 17:16:53.760367592 +0000 UTC,True,"https://www.google.com/maps?q=33.61919833333334,-118.26633166666667",203,False
2025-12-28 17:17:11.037777309 +0000 UTC,367192970,52,24,10643.0,616.01,33.61919833333334,-118.26633166666667,2025-12-28 17:16:53.760367592 +0000 UTC,33.71478333333333,-118.26034333333334,2025-12-28 17:17:11.037777309 +0000 UTC,True,"https://www.google.com/maps?q=33.71478333333333,-118.26034333333334",203,False
2025-12-28 17:18:53.914520059 +0000 UTC,367192970,42,52,11729.2,192.67,33.710566666666665,-118.25118166666667,2025-12-28 17:17:53.035870494 +0000 UTC,33.60603833333333,-118.26819666666667,2025-12-28 17:18:53.914520059 +0000 UTC,True,"https://www.google.com/maps?q=33.60603833333333,-118.26819666666667",204,False
2025-12-28 17:19:12.394705424 +0000 UTC,273256220,52,48,49749.0,139.90,44.641825000000004,38.39339833333334,2025-12-28 17:13:16.802990603 +0000 UTC,44.72524666666666,37.775173333333335,2025-12-28 17:19:12.394705424 +0000 UTC,True,"https://www.google.com/maps?q=44.72524666666666,37.775173333333335",142,True
2025-12-28 17:21:56.055132469 +0000 UTC,367192970,48,54,11104.0,181.77,33.684785,-118.252235,2025-12-28 17:20:54.965288126 +0000 UTC,33.586283333333334,-118.27195666666667,2025-12-28 17:21:56.055132469 +0000 UTC,True,"https://www.google.com/maps?q=33.586283333333334,-118.27195666666667",205,False
2025-12-28 17:23:20.478664316 +0000 UTC,273256220,16,56,10191.3,63.63,44.72816666666667,37.77518666666666,2025-12-28 17:20:40.315511754 +0000 UTC,44.67664333333333,37.88183,2025-12-28 17:23:20.478664316 +0000 UTC,True,"https://www.google.com/maps?q=44.67664333333333,37.88183",188,True
2025-12-28 17:24:20.994250009 +0000 UTC,636018138,12,19,76926.5,9948.98,51.409636666666664,3.2921666666666667,2025-12-28 17:24:13.262153404 +0000 UTC,51.28185,4.3807,2025-12-28 17:24:20.994250009 +0000 UTC,True,"https://www.google.com/maps?q=51.28185,4.3807",206,False
2025-12-28 17:25:13.320836852 +0000 UTC,636018138,19,12,77274.1,1476.77,51.28185,4.3807,2025-12-28 17:24:20.994250009 +0000 UTC,51.41006333333333,3.2871966666666665,2025-12-28 17:25:13.320836852 +0000 UTC,True,"https://www.google.com/maps?q=51.41006333333333,3.2871966666666665",206,False
2025-12-28 17:25:52.636141346 +0000 UTC,244660323,4,53,6803784.6,62285.03,51.812511666666666,4.88365,2025-12-28 17:24:03.399866472 +0000 UTC,52.35952333333333,116.72320333333333,2025-12-28 17:25:52.636141346 +0000 UTC,True,"https://www.google.com/maps?q=52.35952333333333,116.72320333333333",207,False
2025-12-28 17:26:52.611470728 +0000 UTC,244660323,53,53,6803784.8,113443.06,52.35952333333333,116.72320333333333,2025-12-28 17:25:52.636141346 +0000 UTC,51.81252333333334,4.883623333333333,2025-12-28 17:26:52.611470728 +0000 UTC,True,"https://www.google.com/maps?q=51.81252333333334,4.883623333333333",207,False
2025-12-28 17:27:00.651242694 +0000 UTC,273153100,48,0,21436.5,162.15,44.79980333333333,37.83179833333334,2025-12-28 17:24:48.446401501 +0000 UTC,44.896163333333334,38.06731,2025-12-28 17:27:00.651242694 +0000 UTC,True,"https://www.google.com/maps?q=44.896163333333334,38.06731",181,True
2025-12-28 17:30:40.414531404 +0000 UTC,413900699,0,0,4087896.9,22703.42,22.35288166666667,114.11605333333334,2025-12-28 17:27:40.358065879 +0000 UTC,21.212696666666666,153.80202666666668,2025-12-28 17:30:40.414531404 +0000 UTC,True,"https://www.google.com/maps?q=21.212696666666666,153.80202666666668",208,False
2025-12-28 17:31:08.141783396 +0000 UTC,273256220,56,44,40718.2,87.07,44.67664333333333,37.88183,2025-12-28 17:23:20.478664316 +0000 UTC,44.64191833333334,38.394326666666664,2025-12-28 17:31:08.141783396 +0000 UTC,True,"https://www.google.com/maps?q=44.64191833333334,38.394326666666664",175,True
2025-12-28 17:31:28.469743773 +0000 UTC,273153100,0,27,33196.1,123.95,44.896163333333334,38.06731,2025-12-28 17:27:00.651242694 +0000 UTC,45.1648,37.88303666666666,2025-12-28 17:31:28.469743773 +0000 UTC,True,"https://www.google.com/maps?q=45.1648,37.88303666666666",139,True
2025-12-28 17:33:08.745403392 +0000 UTC,352005615,17,44,49453.0,27.07,44.725915,37.77501666666667,2025-12-28 17:02:41.715494588 +0000 UTC,45.164755,37.87704,2025-12-28 17:33:08.745403392 +0000 UTC,True,"https://www.google.com/maps?q=45.164755,37.87704",152,True
2025-12-28 17:33:40.399558955 +0000 UTC,413900699,0,0,4087896.9,22712.43,21.212696666666666,153.80202666666668,2025-12-28 17:30:40.414531404 +0000 UTC,22.352883333333335,114.11605333333334,2025-12-28 17:33:40.399558955 +0000 UTC,True,"https://www.google.com/maps?q=22.352883333333335,114.11605333333334",208,False
2025-12-28 17:36:00.450402961 +0000 UTC,273256220,16,36,48073.1,240.26,44.642043333333326,38.38973,2025-12-28 17:32:40.366554855 +0000 UTC,44.71605833333333,37.79069166666667,2025-12-28 17:36:00.450402961 +0000 UTC,True,"https://www.google.com/maps?q=44.71605833333333,37.79069166666667",175,True
2025-12-28 17:36:48.166618032 +0000 UTC,244830098,14,44,29907.5,929.47,47.30489333333333,-2.1143633333333334,2025-12-28 17:36:15.989807129 +0000 UTC,47.136565000000004,-2.423238333333333,2025-12-28 17:36:48.166618032 +0000 UTC,True,"https://www.google.com/maps?q=47.136565000000004,-2.423238333333333",209,False
2025-12-28 17:37:28.379122242 +0000 UTC,244670386,36,28,310175.5,61.65,52.39888166666666,4.878493333333334,2025-12-28 16:13:36.744339889 +0000 UTC,49.968615,7.063995,2025-12-28 17:37:28.379122242 +0000 UTC,True,"https://www.google.com/maps?q=49.968615,7.063995",196,False
2025-12-28 17:38:04.255715316 +0000 UTC,273153100,31,3,49477.3,149.01,45.164989999999996,37.87958833333333,2025-12-28 17:32:32.21559007 +0000 UTC,44.72621166666667,37.77515833333334,2025-12-28 17:38:04.255715316 +0000 UTC,True,"https://www.google.com/maps?q=44.72621166666667,37.77515833333334",152,True
2025-12-28 17:38:28.891072305 +0000 UTC,352005615,44,5,49307.4,154.02,45.164755,37.87704,2025-12-28 17:33:08.745403392 +0000 UTC,44.727306666666664,37.77446333333333,2025-12-28 17:38:28.891072305 +0000 UTC,True,"https://www.google.com/maps?q=44.727306666666664,37.77446333333333",152,True
2025-12-28 17:38:51.365776925 +0000 UTC,244830098,44,45,29907.6,242.76,47.136565000000004,-2.423238333333333,2025-12-28 17:36:48.166618032 +0000 UTC,47.30489333333333,-2.1143616666666665,2025-12-28 17:38:51.365776925 +0000 UTC,True,"https://www.google.com/maps?q=47.30489333333333,-2.1143616666666665",209,False
2025-12-28 17:42:22.173502999 +0000 UTC,245547000,57,21,80366.7,3359.80,49.716166666666666,-1.6304833333333333,2025-12-28 17:41:58.253424268 +0000 UTC,49.45935,-0.58835,2025-12-28 17:42:22.173502999 +0000 UTC,True,"https://www.google.com/maps?q=49.45935,-0.58835",210,False
2025-12-28 17:42:58.25422397 +0000 UTC,245547000,21,57,80463.0,2230.08,49.45935,-0.58835,2025-12-28 17:42:22.173502999 +0000 UTC,49.715316666666666,-1.6324,2025-12-28 17:42:58.25422397 +0000 UTC,True,"https://www.google.com/maps?q=49.715316666666666,-1.6324",210,False
2025-12-28 17:43:51.873024554 +0000 UTC,244730094,33,51,95811.0,51.01,51.818935,4.875744999999999,2025-12-28 17:12:33.614963573 +0000 UTC,52.45835,5.8168283333333335,2025-12-28 17:43:51.873024554 +0000 UTC,True,"https://www.google.com/maps?q=52.45835,5.8168283333333335",211,False
2025-12-28 17:45:37.444760634 +0000 UTC,613911403,17,17,545817.5,89.89,44.596493333333335,37.9236,2025-12-28 16:04:25.658002948 +0000 UTC,49.06328666666666,40.90203833333333,2025-12-28 17:45:37.444760634 +0000 UTC,True,"https://www.google.com/maps?q=49.06328666666666,40.90203833333333",212,False
2025-12-28 17:46:12.429115458 +0000 UTC,273256220,59,48,20644.3,71.70,44.67517,37.882443333333335,2025-12-28 17:41:24.493991004 +0000 UTC,44.514475,38.01302333333333,2025-12-28 17:46:12.429115458 +0000 UTC,True,"https://www.google.com/maps?q=44.514475,38.01302333333333",138,True
2025-12-28 17:46:17.615024051 +0000 UTC,244830802,8,17,130077.5,20.62,51.916421666666665,4.483295,2025-12-28 16:01:08.709740186 +0000 UTC,51.33379166666667,6.11738,2025-12-28 17:46:17.615024051 +0000 UTC,True,"https://www.google.com/maps?q=51.33379166666667,6.11738",213,False
2025-12-28 17:46:25.113152086 +0000 UTC,299999999,49,18,2248745.4,66412.98,48.38771666666666,-4.498466666666667,2025-12-28 17:45:51.253125793 +0000 UTC,59.441763333333334,24.767465,2025-12-28 17:46:25.113152086 +0000 UTC,True,"https://www.google.com/maps?q=59.441763333333334,24.767465",1,False
2025-12-28 17:46:45.782469233 +0000 UTC,352005615,5,22,29160.2,58.69,44.727306666666664,37.77446333333333,2025-12-28 17:38:28.891072305 +0000 UTC,44.894995,38.05866833333334,2025-12-28 17:46:45.782469233 +0000 UTC,True,"https://www.google.com/maps?q=44.894995,38.05866833333334",159,True
2025-12-28 17:48:51.880080367 +0000 UTC,299999999,18,49,2248755.3,15321.95,59.441763333333334,24.767465,2025-12-28 17:46:25.113152086 +0000 UTC,48.3876,-4.498483333333334,2025-12-28 17:48:51.880080367 +0000 UTC,True,"https://www.google.com/maps?q=48.3876,-4.498483333333334",1,False
2025-12-28 17:54:33.773867434 +0000 UTC,244730094,51,33,95812.9,149.26,52.45835,5.8168283333333335,2025-12-28 17:43:51.873024554 +0000 UTC,51.818935,4.875705,2025-12-28 17:54:33.773867434 +0000 UTC,True,"https://www.google.com/maps?q=51.818935,4.875705",211,False
2025-12-28 17:54:58.146426317 +0000 UTC,249600000,17,56,198586.1,1430.67,51.342171666666665,3.2128200000000002,2025-12-28 17:52:39.340376656 +0000 UTC,51.448053333333334,0.3553616666666667,2025-12-28 17:54:58.146426317 +0000 UTC,True,"https://www.google.com/maps?q=51.448053333333334,0.3553616666666667",214,False
2025-12-28 17:55:43.228882722 +0000 UTC,299999999,49,18,2248754.3,43610.65,48.3877,-4.498466666666667,2025-12-28 17:54:51.664542429 +0000 UTC,59.441786666666665,24.767591666666664,2025-12-28 17:55:43.228882722 +0000 UTC,True,"https://www.google.com/maps?q=59.441786666666665,24.767591666666664",1,False
2025-12-28 17:56:28.2248757 +0000 UTC,273256220,48,4,30122.1,48.92,44.514475,38.01302333333333,2025-12-28 17:46:12.429115458 +0000 UTC,44.72663166666667,37.77636833333334,2025-12-28 17:56:28.2248757 +0000 UTC,True,"https://www.google.com/maps?q=44.72663166666667,37.77636833333334",138,True
2025-12-28 17:57:50.648113765 +0000 UTC,299999999,18,48,2248755.2,17648.48,59.441786666666665,24.767591666666664,2025-12-28 17:55:43.228882722 +0000 UTC,48.3877,-4.498483333333334,2025-12-28 17:57:50.648113765 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498483333333334",1,False
2025-12-28 17:58:40.537397961 +0000 UTC,249600000,56,19,198586.5,892.96,51.448053333333334,0.3553616666666667,2025-12-28 17:54:58.146426317 +0000 UTC,51.342173333333335,3.2128266666666665,2025-12-28 17:58:40.537397961 +0000 UTC,True,"https://www.google.com/maps?q=51.342173333333335,3.2128266666666665",214,False
2025-12-28 17:58:52.158613001 +0000 UTC,273256220,4,28,10172.0,70.67,44.72663166666667,37.77636833333334,2025-12-28 17:56:28.2248757 +0000 UTC,44.678945,37.886203333333334,2025-12-28 17:58:52.158613001 +0000 UTC,True,"https://www.google.com/maps?q=44.678945,37.886203333333334",136,True
2025-12-28 17:58:53.855597254 +0000 UTC,273397190,2,29,10057.7,67.96,44.72757,37.773900000000005,2025-12-28 17:56:25.854385868 +0000 UTC,44.68517333333333,37.88632,2025-12-28 17:58:53.855597254 +0000 UTC,True,"https://www.google.com/maps?q=44.68517333333333,37.88632",143,True
2025-12-28 18:02:44.223748674 +0000 UTC,273256220,48,20,20767.7,136.80,44.676853333333334,37.87967666666667,2025-12-28 18:00:12.41528558 +0000 UTC,44.518411666666665,38.01855333333333,2025-12-28 18:02:44.223748674 +0000 UTC,True,"https://www.google.com/maps?q=44.518411666666665,38.01855333333333",136,True
2025-12-28 18:06:40.514510092 +0000 UTC,273256220,47,16,33456.0,225.45,44.512719999999995,38.01725,2025-12-28 18:04:12.117324806 +0000 UTC,44.646224999999994,38.395805,2025-12-28 18:06:40.514510092 +0000 UTC,True,"https://www.google.com/maps?q=44.646224999999994,38.395805",138,True
2025-12-28 18:07:11.203138012 +0000 UTC,273153100,11,47,33217.6,139.03,44.89511666666667,38.06304,2025-12-28 18:03:12.273872711 +0000 UTC,45.165195000000004,37.88239333333333,2025-12-28 18:07:11.203138012 +0000 UTC,True,"https://www.google.com/maps?q=45.165195000000004,37.88239333333333",139,True
2025-12-28 18:07:25.956405478 +0000 UTC,273442920,16,1,33548.4,24.16,44.515951666666666,38.01305333333333,2025-12-28 17:44:17.117344781 +0000 UTC,44.64105333333334,38.3985,2025-12-28 18:07:25.956405478 +0000 UTC,True,"https://www.google.com/maps?q=44.64105333333334,38.3985",138,True
2025-12-28 18:07:39.438508693 +0000 UTC,299999999,49,18,2248758.5,46932.05,48.38766666666667,-4.498466666666667,2025-12-28 18:06:51.523309164 +0000 UTC,59.441784999999996,24.767623333333333,2025-12-28 18:07:39.438508693 +0000 UTC,True,"https://www.google.com/maps?q=59.441784999999996,24.767623333333333",1,False
2025-12-28 18:08:12.311328035 +0000 UTC,249600000,18,8,120306.4,3764.80,51.342175,3.2128316666666668,2025-12-28 18:07:40.355744381 +0000 UTC,51.48733166666667,1.4936983333333334,2025-12-28 18:08:12.311328035 +0000 UTC,True,"https://www.google.com/maps?q=51.48733166666667,1.4936983333333334",215,False
2025-12-28 18:09:02.267789089 +0000 UTC,273397190,29,37,39855.9,65.51,44.68517333333333,37.88632,2025-12-28 17:58:53.855597254 +0000 UTC,44.64176,38.38656,2025-12-28 18:09:02.267789089 +0000 UTC,True,"https://www.google.com/maps?q=44.64176,38.38656",175,True
2025-12-28 18:09:51.090340861 +0000 UTC,299999999,18,49,2248761.6,17081.13,59.441784999999996,24.767623333333333,2025-12-28 18:07:39.438508693 +0000 UTC,48.38765,-4.498500000000001,2025-12-28 18:09:51.090340861 +0000 UTC,True,"https://www.google.com/maps?q=48.38765,-4.498500000000001",1,False
2025-12-28 18:10:07.212296527 +0000 UTC,273153100,39,43,48646.4,392.07,45.164975,37.88174166666667,2025-12-28 18:08:03.135352208 +0000 UTC,44.733005000000006,37.783876666666664,2025-12-28 18:10:07.212296527 +0000 UTC,True,"https://www.google.com/maps?q=44.733005000000006,37.783876666666664",152,True
2025-12-28 18:10:39.384204607 +0000 UTC,249600000,8,17,120306.5,818.01,51.48733166666667,1.4936983333333334,2025-12-28 18:08:12.311328035 +0000 UTC,51.34217833333333,3.2128333333333337,2025-12-28 18:10:39.384204607 +0000 UTC,True,"https://www.google.com/maps?q=51.34217833333333,3.2128333333333337",215,False
2025-12-28 18:10:40.752242311 +0000 UTC,299999999,49,18,2248759.5,45281.38,48.38765,-4.498500000000001,2025-12-28 18:09:51.090340861 +0000 UTC,59.441775,24.767591666666664,2025-12-28 18:10:40.752242311 +0000 UTC,True,"https://www.google.com/maps?q=59.441775,24.767591666666664",1,False
2025-12-28 18:11:41.565773495 +0000 UTC,613911403,17,17,572515.4,366.03,49.06328666666666,40.90203833333333,2025-12-28 17:45:37.444760634 +0000 UTC,44.44963666666667,37.561688333333336,2025-12-28 18:11:41.565773495 +0000 UTC,True,"https://www.google.com/maps?q=44.44963666666667,37.561688333333336",212,False
2025-12-28 18:12:20.421521445 +0000 UTC,273256220,16,55,49071.2,144.37,44.646224999999994,38.395805,2025-12-28 18:06:40.514510092 +0000 UTC,44.719256666666666,37.783685,2025-12-28 18:12:20.421521445 +0000 UTC,True,"https://www.google.com/maps?q=44.719256666666666,37.783685",147,True
2025-12-28 18:12:51.217495838 +0000 UTC,299999999,18,49,2248756.9,17236.44,59.441775,24.767591666666664,2025-12-28 18:10:40.752242311 +0000 UTC,48.38765,-4.49845,2025-12-28 18:12:51.217495838 +0000 UTC,True,"https://www.google.com/maps?q=48.38765,-4.49845",1,False
2025-12-28 18:13:33.036540736 +0000 UTC,273442920,6,8,49306.6,202.96,44.642075,38.38751833333333,2025-12-28 18:09:30.099184519 +0000 UTC,44.72600666666666,37.77512333333333,2025-12-28 18:13:33.036540736 +0000 UTC,True,"https://www.google.com/maps?q=44.72600666666666,37.77512333333333",142,True
2025-12-28 18:14:56.386169676 +0000 UTC,244740135,44,56,530689.0,46715.48,52.660473333333336,5.598,2025-12-28 18:14:45.026144333 +0000 UTC,56.15574166666667,0.006911666666666667,2025-12-28 18:14:56.386169676 +0000 UTC,True,"https://www.google.com/maps?q=56.15574166666667,0.006911666666666667",216,False
2025-12-28 18:15:56.386251322 +0000 UTC,244740135,56,56,530686.2,8844.76,56.15574166666667,0.006911666666666667,2025-12-28 18:14:56.386169676 +0000 UTC,52.660491666666665,5.597971666666667,2025-12-28 18:15:56.386251322 +0000 UTC,True,"https://www.google.com/maps?q=52.660491666666665,5.597971666666667",216,False
2025-12-28 18:16:42.407725274 +0000 UTC,299999999,49,18,2248748.4,43823.73,48.38765,-4.498433333333334,2025-12-28 18:15:51.094233873 +0000 UTC,59.441739999999996,24.76747333333333,2025-12-28 18:16:42.407725274 +0000 UTC,True,"https://www.google.com/maps?q=59.441739999999996,24.76747333333333",1,False
2025-12-28 18:17:08.429127797 +0000 UTC,273256220,15,44,10548.7,71.19,44.73095333333333,37.7735,2025-12-28 18:14:40.2609589 +0000 UTC,44.67658666666667,37.88288166666667,2025-12-28 18:17:08.429127797 +0000 UTC,True,"https://www.google.com/maps?q=44.67658666666667,37.88288166666667",188,True
2025-12-28 18:18:52.321053068 +0000 UTC,299999999,18,50,2248747.1,17309.59,59.441739999999996,24.76747333333333,2025-12-28 18:16:42.407725274 +0000 UTC,48.38766666666667,-4.498433333333334,2025-12-28 18:18:52.321053068 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498433333333334",1,False
2025-12-28 18:19:09.966402917 +0000 UTC,273397190,37,45,46175.3,75.98,44.64176,38.38656,2025-12-28 18:09:02.267789089 +0000 UTC,44.625883333333334,37.803430000000006,2025-12-28 18:19:09.966402917 +0000 UTC,True,"https://www.google.com/maps?q=44.625883333333334,37.803430000000006",175,True
2025-12-28 18:22:39.902493792 +0000 UTC,273153100,7,34,20791.2,83.56,44.799814999999995,37.83282166666667,2025-12-28 18:18:31.096403101 +0000 UTC,44.895048333333335,38.05978,2025-12-28 18:22:39.902493792 +0000 UTC,True,"https://www.google.com/maps?q=44.895048333333335,38.05978",159,True
2025-12-28 18:22:42.167126726 +0000 UTC,299999999,48,18,2248746.8,43766.46,48.3877,-4.498500000000001,2025-12-28 18:21:50.78653541 +0000 UTC,59.44173833333333,24.767451666666666,2025-12-28 18:22:42.167126726 +0000 UTC,True,"https://www.google.com/maps?q=59.44173833333333,24.767451666666666",1,False
2025-12-28 18:22:47.332409559 +0000 UTC,563307900,48,45,64410.0,1123.74,40.28716333333333,-73.80679333333333,2025-12-28 18:21:50.014680574 +0000 UTC,40.30907166666667,-73.04784666666666,2025-12-28 18:22:47.332409559 +0000 UTC,True,"https://www.google.com/maps?q=40.30907166666667,-73.04784666666666",217,False
2025-12-28 18:22:52.020314328 +0000 UTC,613429702,18,18,60080.9,29.59,60.10462333333333,29.35338,2025-12-28 17:49:01.824523161 +0000 UTC,60.11384833333333,28.269301666666667,2025-12-28 18:22:52.020314328 +0000 UTC,True,"https://www.google.com/maps?q=60.11384833333333,28.269301666666667",218,False
2025-12-28 18:22:53.600982515 +0000 UTC,563307900,45,48,64462.1,10283.38,40.30907166666667,-73.04784666666666,2025-12-28 18:22:47.332409559 +0000 UTC,40.284459999999996,-73.80725000000001,2025-12-28 18:22:53.600982515 +0000 UTC,True,"https://www.google.com/maps?q=40.284459999999996,-73.80725000000001",217,False
2025-12-28 18:22:55.86155373 +0000 UTC,273256220,47,32,21408.7,95.71,44.67747833333333,37.866753333333335,2025-12-28 18:19:12.167422529 +0000 UTC,44.51457166666667,38.01086333333333,2025-12-28 18:22:55.86155373 +0000 UTC,True,"https://www.google.com/maps?q=44.51457166666667,38.01086333333333",138,True
2025-12-28 18:23:55.977266366 +0000 UTC,366857070,9,47,10755.8,233.81,33.57611,-118.22570333333333,2025-12-28 18:23:09.974143209 +0000 UTC,33.669911666666664,-118.19734166666667,2025-12-28 18:23:55.977266366 +0000 UTC,True,"https://www.google.com/maps?q=33.669911666666664,-118.19734166666667",219,False
2025-12-28 18:24:09.537782118 +0000 UTC,366857070,47,9,11622.0,857.05,33.669911666666664,-118.19734166666667,2025-12-28 18:23:55.977266366 +0000 UTC,33.568765,-118.22896999999999,2025-12-28 18:24:09.537782118 +0000 UTC,True,"https://www.google.com/maps?q=33.568765,-118.22896999999999",219,False
2025-12-28 18:24:19.96109493 +0000 UTC,273256220,32,55,33180.6,394.54,44.51457166666667,38.01086333333333,2025-12-28 18:22:55.86155373 +0000 UTC,44.638535000000005,38.39192166666667,2025-12-28 18:24:19.96109493 +0000 UTC,True,"https://www.google.com/maps?q=44.638535000000005,38.39192166666667",175,True
2025-12-28 18:24:26.661784677 +0000 UTC,273153100,34,20,33416.8,313.01,44.895048333333335,38.05978,2025-12-28 18:22:39.902493792 +0000 UTC,45.16773333333333,37.881031666666665,2025-12-28 18:24:26.661784677 +0000 UTC,True,"https://www.google.com/maps?q=45.16773333333333,37.881031666666665",139,True
2025-12-28 18:24:50.672558628 +0000 UTC,273454430,8,44,49796.7,26.26,44.72491166666667,37.80010166666667,2025-12-28 17:53:14.584601624 +0000 UTC,45.16849,37.88710666666667,2025-12-28 18:24:50.672558628 +0000 UTC,True,"https://www.google.com/maps?q=45.16849,37.88710666666667",190,True
2025-12-28 18:24:52.487531732 +0000 UTC,299999999,18,50,2248743.7,17255.50,59.44173833333333,24.767451666666666,2025-12-28 18:22:42.167126726 +0000 UTC,48.387683333333335,-4.4984166666666665,2025-12-28 18:24:52.487531732 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.4984166666666665",1,False
2025-12-28 18:25:37.672159746 +0000 UTC,299999999,50,18,2248744.5,49767.91,48.387683333333335,-4.4984166666666665,2025-12-28 18:24:52.487531732 +0000 UTC,59.441745,24.76746166666667,2025-12-28 18:25:37.672159746 +0000 UTC,True,"https://www.google.com/maps?q=59.441745,24.76746166666667",1,False
2025-12-28 18:26:55.148952737 +0000 UTC,310674000,47,52,1258401.3,9932.46,29.30959,-94.79483833333333,2025-12-28 18:24:48.453117815 +0000 UTC,20.478223333333336,-86.97917666666667,2025-12-28 18:26:55.148952737 +0000 UTC,True,"https://www.google.com/maps?q=20.478223333333336,-86.97917666666667",220,False
2025-12-28 18:27:47.734001033 +0000 UTC,310674000,52,46,1258400.9,23930.77,20.478223333333336,-86.97917666666667,2025-12-28 18:26:55.148952737 +0000 UTC,29.309586666666668,-94.79483666666667,2025-12-28 18:27:47.734001033 +0000 UTC,True,"https://www.google.com/maps?q=29.309586666666668,-94.79483666666667",220,False
2025-12-28 18:27:51.293469305 +0000 UTC,299999999,18,49,2248749.4,16829.27,59.441745,24.76746166666667,2025-12-28 18:25:37.672159746 +0000 UTC,48.3877,-4.498533333333333,2025-12-28 18:27:51.293469305 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498533333333333",1,False
2025-12-28 18:28:01.400284364 +0000 UTC,244670274,17,1,160095.3,1539.17,50.78987166666666,5.6911933333333335,2025-12-28 18:26:17.386360961 +0000 UTC,51.91399,4.25059,2025-12-28 18:28:01.400284364 +0000 UTC,True,"https://www.google.com/maps?q=51.91399,4.25059",221,False
2025-12-28 18:28:50.685258123 +0000 UTC,273454430,44,44,49339.4,205.57,45.16849,37.88710666666667,2025-12-28 18:24:50.672558628 +0000 UTC,44.729351666666666,37.797243333333334,2025-12-28 18:28:50.685258123 +0000 UTC,True,"https://www.google.com/maps?q=44.729351666666666,37.797243333333334",190,True
2025-12-28 18:29:00.11111956 +0000 UTC,273256220,35,36,47871.8,266.03,44.638108333333335,38.39198833333333,2025-12-28 18:26:00.160274241 +0000 UTC,44.727248333333335,37.79960333333334,2025-12-28 18:29:00.11111956 +0000 UTC,True,"https://www.google.com/maps?q=44.727248333333335,37.79960333333334",175,True
