cluster_id,first_time_utc,last_time_utc,event_count,distinct_mmsi,origin_center_lat,origin_center_lon,dest_center_lat,dest_center_lon
121,2026-01-06T10:36:12.301272+00:00,2026-01-08T19:33:24.429121+00:00,39,5,44.711989,37.792940,44.677150,37.881262
122,2026-01-06T10:37:34.982045+00:00,2026-01-08T03:08:00.808093+00:00,2,2,44.700177,37.827268,44.508083,38.022682
123,2026-01-06T10:44:29.163612+00:00,2026-01-06T10:45:30.791211+00:00,2,1,52.571397,5.823168,52.505110,5.420298
124,2026-01-06T10:46:22.603304+00:00,2026-01-07T21:52:34.535350+00:00,10,1,37.941295,23.631633,36.625755,27.846877
125,2026-01-06T10:50:52.589379+00:00,2026-01-06T10:51:24.270341+00:00,2,1,54.440992,18.873050,52.524950,4.271633
126,2026-01-06T10:51:06.465561+00:00,2026-01-06T10:51:43.270286+00:00,2,1,52.608442,5.561370,-19.044265,14.035710
127,2026-01-06T10:53:09.391188+00:00,2026-01-06T10:53:09.391188+00:00,1,1,57.907303,5.637370,58.005028,5.382495
128,2026-01-06T10:55:21.485960+00:00,2026-01-06T10:56:21.524686+00:00,2,1,52.367125,4.898027,-35.014175,0.006900
129,2026-01-06T10:56:32.444433+00:00,2026-01-06T10:56:32.444433+00:00,1,1,59.886447,10.756328,54.002645,8.076895
130,2026-01-06T10:56:38.135399+00:00,2026-01-06T10:59:22.351639+00:00,2,1,57.691599,11.870936,53.199377,8.513882
131,2026-01-06T11:04:31.854068+00:00,2026-01-08T04:21:03.643397+00:00,4,2,51.931760,4.291348,51.820897,4.132013
132,2026-01-06T11:05:04.765790+00:00,2026-01-06T11:05:04.765790+00:00,1,1,45.188220,37.866390,44.705558,37.794747
133,2026-01-06T11:05:17.235710+00:00,2026-01-06T11:05:52.662008+00:00,2,1,52.411943,4.871285,52.470170,5.085295
134,2026-01-06T11:07:02.834087+00:00,2026-01-07T23:40:03.407916+00:00,3,1,37.941303,23.631633,37.288557,26.721440
135,2026-01-06T11:07:38.593757+00:00,2026-01-06T11:07:52.084920+00:00,2,1,59.804056,19.608205,58.014938,47.788688
136,2026-01-06T11:09:21.906085+00:00,2026-01-06T11:20:01.854188+00:00,2,1,44.577203,38.208123,44.111177,38.009562
137,2026-01-06T11:10:23.736533+00:00,2026-01-08T22:55:25.583125+00:00,19,5,44.572556,38.177918,44.677751,37.881307
138,2026-01-06T11:16:20.615944+00:00,2026-01-06T11:16:20.615944+00:00,1,1,58.056557,5.255820,58.561325,3.899948
139,2026-01-06T11:19:47.393626+00:00,2026-01-06T11:23:22.486481+00:00,2,1,57.691603,11.870930,55.806370,6.571080
140,2026-01-06T11:21:15.039426+00:00,2026-01-06T11:21:15.039426+00:00,1,1,58.615268,3.738958,58.671365,3.571763
141,2026-01-06T11:25:34.195034+00:00,2026-01-09T05:07:44.951540+00:00,66,14,44.589370,38.016278,44.727614,37.774986
142,2026-01-06T11:29:45.204005+00:00,2026-01-06T11:29:45.204005+00:00,1,1,44.724257,37.775493,44.164407,36.847763
143,2026-01-06T11:32:34.667477+00:00,2026-01-07T19:27:41.430158+00:00,7,1,37.941301,23.631633,36.630017,27.895634
144,2026-01-06T11:32:43.753288+00:00,2026-01-06T11:32:43.753288+00:00,1,1,-39.934888,145.617378,-39.848440,145.564855
145,2026-01-06T11:33:51.830234+00:00,2026-01-06T11:37:21.497231+00:00,2,1,54.364250,18.651017,57.172683,23.659333
146,2026-01-06T11:38:25.188158+00:00,2026-01-07T07:50:31.320122+00:00,3,2,13.694526,100.587181,13.653517,100.675341
147,2026-01-06T11:39:15.530062+00:00,2026-01-06T11:40:18.834940+00:00,2,1,37.941303,23.631633,36.517175,28.059742
148,2026-01-06T11:39:27.380257+00:00,2026-01-07T19:10:37.114169+00:00,4,1,51.903992,4.355575,51.983933,2.957150
149,2026-01-06T11:40:43.838001+00:00,2026-01-09T05:01:49.673559+00:00,4,4,44.602943,38.091350,44.730124,37.796969
150,2026-01-06T11:41:13.977369+00:00,2026-01-06T11:41:13.977369+00:00,1,1,44.164407,36.847763,44.131897,33.808518
151,2026-01-06T11:48:25.910329+00:00,2026-01-06T11:49:40.180743+00:00,2,1,60.008386,28.655910,60.313483,28.728303
152,2026-01-06T11:48:47.622670+00:00,2026-01-06T11:53:34.768623+00:00,2,1,53.894139,9.146137,54.095795,9.327537
153,2026-01-06T11:51:45.260612+00:00,2026-01-06T11:55:19.377204+00:00,2,1,37.941303,23.631633,37.306637,26.340722
154,2026-01-06T11:52:26.947010+00:00,2026-01-06T11:52:26.947010+00:00,1,1,44.131897,33.808518,44.233610,33.688920
155,2026-01-06T11:55:40.231536+00:00,2026-01-06T11:58:47.675112+00:00,2,1,54.620445,-5.892300,53.351430,-5.018133
156,2026-01-06T11:55:57.223800+00:00,2026-01-06T11:58:24.556503+00:00,2,1,59.458523,18.664229,59.625465,19.017058
157,2026-01-06T11:58:57.192598+00:00,2026-01-06T11:58:57.192598+00:00,1,1,44.233610,33.688920,43.705602,37.718557
158,2026-01-06T12:00:04.873155+00:00,2026-01-08T21:21:44.440439+00:00,13,7,44.747411,37.789257,44.801529,37.836645
159,2026-01-06T12:00:05.752613+00:00,2026-01-06T12:00:19.566188+00:00,2,1,51.901803,4.591093,52.595260,5.517300
160,2026-01-06T12:00:29.047683+00:00,2026-01-06T12:03:57.800455+00:00,2,1,53.346796,-6.192772,53.725945,-4.494197
161,2026-01-06T12:02:00.584335+00:00,2026-01-06T12:02:00.584335+00:00,1,1,43.705602,37.718557,43.389815,37.697137
162,2026-01-06T12:02:13.255806+00:00,2026-01-08T00:14:50.113480+00:00,6,1,51.926344,3.842008,51.417533,1.463650
163,2026-01-06T12:04:30.013472+00:00,2026-01-06T12:04:51.019289+00:00,2,1,52.568361,5.899031,0.139570,0.006917
164,2026-01-06T12:06:26.695549+00:00,2026-01-08T14:43:35.969134+00:00,9,1,51.904615,4.355870,43.348619,-8.503430
165,2026-01-06T12:07:28.831513+00:00,2026-01-06T12:07:28.831513+00:00,1,1,43.389815,37.697137,45.170305,37.884457
166,2026-01-06T12:08:42.439941+00:00,2026-01-07T07:48:31.276121+00:00,5,2,13.693701,100.587810,13.648591,100.681523
167,2026-01-06T12:08:51.219097+00:00,2026-01-06T12:08:51.219097+00:00,1,1,59.886422,10.756325,59.696800,10.598933
168,2026-01-06T12:12:54.894504+00:00,2026-01-06T12:13:27.698560+00:00,2,1,39.259313,-76.569023,39.290833,-75.369207
169,2026-01-06T12:18:42.011436+00:00,2026-01-06T12:22:36.819139+00:00,2,1,44.810689,37.917604,44.865477,36.324268
170,2026-01-06T12:18:52.991160+00:00,2026-01-06T12:20:27.412550+00:00,2,1,54.364250,18.651017,57.234367,23.960600
171,2026-01-06T12:24:26.834982+00:00,2026-01-06T12:24:26.834982+00:00,1,1,42.573267,31.842215,44.949207,33.132195
172,2026-01-06T12:29:41.965914+00:00,2026-01-06T12:29:41.965914+00:00,1,1,39.259315,-76.569025,38.480087,-65.699370
173,2026-01-06T12:31:14.953241+00:00,2026-01-06T12:31:14.953241+00:00,1,1,38.480087,-65.699370,39.549562,-75.656922
174,2026-01-06T12:31:28.026274+00:00,2026-01-07T18:22:27.611733+00:00,13,1,39.504706,-75.788508,39.259310,-76.569023
175,2026-01-06T12:33:40.365198+00:00,2026-01-06T20:45:53.092623+00:00,12,6,44.995922,33.182443,45.225030,33.170899
176,2026-01-06T12:35:41.844614+00:00,2026-01-06T22:09:57.713841+00:00,2,2,45.161722,37.884462,44.681064,37.886468
177,2026-01-06T12:35:44.866462+00:00,2026-01-06T12:35:44.866462+00:00,1,1,45.228327,33.172575,44.515173,31.832350
178,2026-01-06T12:36:12.464302+00:00,2026-01-07T07:51:42.365189+00:00,6,1,-27.377611,153.166509,-26.846943,153.150235
179,2026-01-06T12:38:55.898865+00:00,2026-01-06T12:41:58.041931+00:00,2,1,52.374192,4.878436,-75.202472,0.006900
180,2026-01-06T12:42:19.032665+00:00,2026-01-07T18:01:28.331768+00:00,6,1,39.259310,-76.569022,39.147520,-76.332095
181,2026-01-06T12:42:28.868862+00:00,2026-01-06T12:43:37.237665+00:00,2,1,51.902850,4.355042,50.927400,1.484100
182,2026-01-06T12:43:35.662822+00:00,2026-01-06T12:43:35.662822+00:00,1,1,44.515173,31.832350,44.147518,33.867953
183,2026-01-06T12:44:31.043527+00:00,2026-01-06T12:47:30.382083+00:00,2,1,44.815117,37.927436,42.583033,39.741155
184,2026-01-06T12:45:25.315297+00:00,2026-01-06T12:54:54.631470+00:00,2,1,37.941295,23.631633,36.483185,28.186712
185,2026-01-06T12:45:43.015173+00:00,2026-01-06T12:48:05.258564+00:00,2,1,51.885735,4.438667,51.954387,4.130307
186,2026-01-06T12:49:51.241402+00:00,2026-01-06T12:53:28.396624+00:00,2,1,54.364267,18.651025,55.886917,18.895683
187,2026-01-06T12:52:10.568692+00:00,2026-01-06T18:52:50.948357+00:00,2,2,44.212061,33.911844,44.584342,33.385559
188,2026-01-06T12:53:18.628822+00:00,2026-01-06T12:55:58.460425+00:00,2,1,53.346801,-6.192762,54.020665,-2.951572
189,2026-01-06T12:54:36.912297+00:00,2026-01-06T21:01:15.075670+00:00,10,6,44.327991,33.553097,44.494613,33.421801
190,2026-01-06T12:55:03.678010+00:00,2026-01-06T14:36:26.955175+00:00,2,1,44.734739,37.759082,46.853413,36.934645
191,2026-01-06T12:56:04.075963+00:00,2026-01-06T12:56:04.075963+00:00,1,1,44.147143,-86.723740,42.639700,-87.284832
192,2026-01-06T12:57:45.022984+00:00,2026-01-06T12:57:45.022984+00:00,1,1,44.492032,33.422438,47.973762,33.901402
193,2026-01-06T12:58:46.975378+00:00,2026-01-06T12:58:46.975378+00:00,1,1,47.973762,33.901402,48.273228,34.048202
194,2026-01-06T13:12:15.770081+00:00,2026-01-06T13:16:21.139118+00:00,2,1,51.323753,4.318777,52.370982,4.957170
195,2026-01-06T13:12:16.518438+00:00,2026-01-06T13:14:08.582485+00:00,2,1,51.953300,4.000800,52.059217,2.235067
196,2026-01-06T13:12:45.106833+00:00,2026-01-06T13:12:45.106833+00:00,1,1,48.273228,34.048202,44.407983,33.916323
197,2026-01-06T13:14:17.180024+00:00,2026-01-07T17:48:41.128984+00:00,4,1,37.941295,23.631633,36.857878,25.208476
198,2026-01-06T13:15:57.517764+00:00,2026-01-06T21:36:09.622299+00:00,4,1,51.462802,3.691439,54.600222,11.010133
199,2026-01-06T13:16:16.991240+00:00,2026-01-06T13:16:16.991240+00:00,1,1,44.408580,33.916672,44.321550,33.957505
200,2026-01-06T13:17:17.173596+00:00,2026-01-08T23:05:26.100668+00:00,18,1,52.379651,4.937859,51.883911,4.455519
201,2026-01-06T13:19:17.077846+00:00,2026-01-06T13:19:17.077846+00:00,1,1,44.319678,33.951188,43.311022,29.219495
202,2026-01-06T13:19:36.756993+00:00,2026-01-06T13:19:36.756993+00:00,1,1,43.311022,29.219495,42.876090,28.264715
203,2026-01-06T13:22:35.818333+00:00,2026-01-08T07:01:33.550542+00:00,20,1,54.364263,18.651032,57.094600,23.885280
204,2026-01-06T13:27:05.608869+00:00,2026-01-08T05:48:00.471068+00:00,2,2,13.646477,100.681145,13.698972,100.583341
205,2026-01-06T13:30:29.511939+00:00,2026-01-06T13:34:02.520681+00:00,2,1,39.954513,0.014233,36.966297,-1.896380
206,2026-01-06T13:33:18.454107+00:00,2026-01-06T13:33:36.161149+00:00,2,1,53.401303,-3.010315,53.415902,-5.646375
207,2026-01-06T13:33:36.567982+00:00,2026-01-06T13:35:14.313039+00:00,2,1,51.957853,4.043610,51.888145,4.374190
208,2026-01-06T13:43:49.209787+00:00,2026-01-06T13:43:49.209787+00:00,1,1,42.876090,28.264715,42.484682,31.504308
209,2026-01-06T13:47:29.100939+00:00,2026-01-06T13:47:29.100939+00:00,1,1,42.883015,31.377425,44.394840,33.925740
