received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url
2025-12-09 18:28:28.447539792 +0000 UTC,244013030,27,28,32825.4,536.40,51.84918166666667,5.871141666666667,2025-12-09 18:27:27.251973327 +0000 UTC,51.81666,5.396335,2025-12-09 18:28:28.447539792 +0000 UTC,True,"https://www.google.com/maps?q=51.81666,5.396335"
2025-12-09 18:28:36.030337771 +0000 UTC,244013030,28,35,32825.2,4328.90,51.81666,5.396335,2025-12-09 18:28:28.447539792 +0000 UTC,51.849178333333334,5.871138333333334,2025-12-09 18:28:36.030337771 +0000 UTC,True,"https://www.google.com/maps?q=51.849178333333334,5.871138333333334"
2025-12-09 18:29:52.248679224 +0000 UTC,299999999,18,49,2250113.4,14517.41,59.441768333333336,24.767505000000003,2025-12-09 18:27:17.254575201 +0000 UTC,48.37529666666667,-4.506106666666667,2025-12-09 18:29:52.248679224 +0000 UTC,True,"https://www.google.com/maps?q=48.37529666666667,-4.506106666666667"
2025-12-09 18:31:11.059513426 +0000 UTC,219018271,58,8,34860.4,498.58,51.955799999999996,4.003866666666666,2025-12-09 18:30:01.139531555 +0000 UTC,51.95395,3.495166666666667,2025-12-09 18:31:11.059513426 +0000 UTC,True,"https://www.google.com/maps?q=51.95395,3.495166666666667"
2025-12-09 18:31:26.192209446 +0000 UTC,244013030,35,26,32823.0,654.19,51.84917,5.871141666666667,2025-12-09 18:30:36.018522261 +0000 UTC,51.81666499999999,5.396368333333333,2025-12-09 18:31:26.192209446 +0000 UTC,True,"https://www.google.com/maps?q=51.81666499999999,5.396368333333333"
2025-12-09 18:31:36.032707997 +0000 UTC,244013030,26,35,32822.8,3335.48,51.81666499999999,5.396368333333333,2025-12-09 18:31:26.192209446 +0000 UTC,51.84916833333333,5.87114,2025-12-09 18:31:36.032707997 +0000 UTC,True,"https://www.google.com/maps?q=51.84916833333333,5.87114"
2025-12-09 18:32:24.192602173 +0000 UTC,244700303,24,23,13804755.7,232891.83,52.88500833333333,5.754286666666667,2025-12-09 18:31:24.917204333 +0000 UTC,-71.19648000000001,0.006913333333333333,2025-12-09 18:32:24.192602173 +0000 UTC,True,"https://www.google.com/maps?q=-71.19648000000001,0.006913333333333333"
2025-12-09 18:33:01.262285257 +0000 UTC,219018271,8,58,34860.4,316.33,51.95395,3.495166666666667,2025-12-09 18:31:11.059513426 +0000 UTC,51.955799999999996,4.003866666666666,2025-12-09 18:33:01.262285257 +0000 UTC,True,"https://www.google.com/maps?q=51.955799999999996,4.003866666666666"
2025-12-09 18:33:14.182572584 +0000 UTC,244700303,23,14,13804756.5,276150.52,-71.19648000000001,0.006913333333333333,2025-12-09 18:32:24.192602173 +0000 UTC,52.885014999999996,5.7542816666666665,2025-12-09 18:33:14.182572584 +0000 UTC,True,"https://www.google.com/maps?q=52.885014999999996,5.7542816666666665"
2025-12-09 18:33:38.697099763 +0000 UTC,212701000,39,39,13220677.1,220599.52,52.40619166666667,4.882821666666667,2025-12-09 18:32:38.766428654 +0000 UTC,-66.43246166666667,0.0069,2025-12-09 18:33:38.697099763 +0000 UTC,True,"https://www.google.com/maps?q=-66.43246166666667,0.0069"
2025-12-09 18:34:26.846571138 +0000 UTC,244013030,35,26,32822.2,646.37,51.84919333333333,5.87115,2025-12-09 18:33:36.067229565 +0000 UTC,51.81666,5.396393333333333,2025-12-09 18:34:26.846571138 +0000 UTC,True,"https://www.google.com/maps?q=51.81666,5.396393333333333"
2025-12-09 18:34:36.032594362 +0000 UTC,244013030,26,35,32823.6,3573.21,51.81666,5.396393333333333,2025-12-09 18:34:26.846571138 +0000 UTC,51.8492,5.87117,2025-12-09 18:34:36.032594362 +0000 UTC,True,"https://www.google.com/maps?q=51.8492,5.87117"
2025-12-09 18:34:38.672119566 +0000 UTC,212701000,39,39,13220681.4,220436.47,-66.43246166666667,0.0069,2025-12-09 18:33:38.697099763 +0000 UTC,52.40623166666667,4.882768333333333,2025-12-09 18:34:38.672119566 +0000 UTC,True,"https://www.google.com/maps?q=52.40623166666667,4.882768333333333"
2025-12-09 18:37:26.29601508 +0000 UTC,244013030,47,26,32822.8,839.15,51.849198333333334,5.871128333333333,2025-12-09 18:36:47.181531403 +0000 UTC,51.81666,5.3963633333333325,2025-12-09 18:37:26.29601508 +0000 UTC,True,"https://www.google.com/maps?q=51.81666,5.3963633333333325"
2025-12-09 18:37:47.204604568 +0000 UTC,244013030,26,46,32825.5,1569.96,51.81666,5.3963633333333325,2025-12-09 18:37:26.29601508 +0000 UTC,51.8492,5.871168333333333,2025-12-09 18:37:47.204604568 +0000 UTC,True,"https://www.google.com/maps?q=51.8492,5.871168333333333"
2025-12-09 18:40:26.530742253 +0000 UTC,244013030,47,26,32819.3,842.50,51.84921,5.871160000000001,2025-12-09 18:39:47.575987636 +0000 UTC,51.816691666666664,5.396441666666666,2025-12-09 18:40:26.530742253 +0000 UTC,True,"https://www.google.com/maps?q=51.816691666666664,5.396441666666666"
2025-12-09 18:40:57.423390049 +0000 UTC,244013030,26,57,32818.8,1062.35,51.816691666666664,5.396441666666666,2025-12-09 18:40:26.530742253 +0000 UTC,51.84919166666667,5.871155,2025-12-09 18:40:57.423390049 +0000 UTC,True,"https://www.google.com/maps?q=51.84919166666667,5.871155"
2025-12-09 18:48:26.014839685 +0000 UTC,244013030,7,25,32820.3,1767.38,51.84918666666667,5.871125,2025-12-09 18:48:07.444811544 +0000 UTC,51.816646666666664,5.396396666666666,2025-12-09 18:48:26.014839685 +0000 UTC,True,"https://www.google.com/maps?q=51.816646666666664,5.396396666666666"
2025-12-09 18:49:07.449930864 +0000 UTC,244013030,25,7,32820.7,792.10,51.816646666666664,5.396396666666666,2025-12-09 18:48:26.014839685 +0000 UTC,51.849205,5.871126666666667,2025-12-09 18:49:07.449930864 +0000 UTC,True,"https://www.google.com/maps?q=51.849205,5.871126666666667"
2025-12-09 18:49:35.903541906 +0000 UTC,210017000,21,34,146256.2,1100.08,53.52774,9.92003,2025-12-09 18:47:22.953030631 +0000 UTC,54.57031333333334,11.28611,2025-12-09 18:49:35.903541906 +0000 UTC,True,"https://www.google.com/maps?q=54.57031333333334,11.28611"
2025-12-09 18:51:28.2855812 +0000 UTC,244013030,7,28,32821.5,1578.20,51.849178333333334,5.87115,2025-12-09 18:51:07.488834407 +0000 UTC,51.81663833333334,5.396405,2025-12-09 18:51:28.2855812 +0000 UTC,True,"https://www.google.com/maps?q=51.81663833333334,5.396405"
2025-12-09 18:52:07.530770875 +0000 UTC,244013030,28,7,32818.8,836.25,51.81663833333334,5.396405,2025-12-09 18:51:28.2855812 +0000 UTC,51.84919333333333,5.871108333333334,2025-12-09 18:52:07.530770875 +0000 UTC,True,"https://www.google.com/maps?q=51.84919333333333,5.871108333333334"
2025-12-09 18:54:20.139418926 +0000 UTC,538005592,33,16,826024.6,1413.03,1.2755699999999999,103.78145166666667,2025-12-09 18:44:35.561720945 +0000 UTC,-3.578308333333333,109.407815,2025-12-09 18:54:20.139418926 +0000 UTC,True,"https://www.google.com/maps?q=-3.578308333333333,109.407815"
2025-12-09 18:54:29.275770661 +0000 UTC,244013030,17,29,32823.7,2819.29,51.84920833333333,5.871105,2025-12-09 18:54:17.633231994 +0000 UTC,51.81670833333333,5.39632,2025-12-09 18:54:29.275770661 +0000 UTC,True,"https://www.google.com/maps?q=51.81670833333333,5.39632"
2025-12-09 18:55:17.634855964 +0000 UTC,244013030,29,17,32824.4,678.76,51.81670833333333,5.39632,2025-12-09 18:54:29.275770661 +0000 UTC,51.84921333333333,5.8711150000000005,2025-12-09 18:55:17.634855964 +0000 UTC,True,"https://www.google.com/maps?q=51.84921333333333,5.8711150000000005"
2025-12-09 18:57:28.659006034 +0000 UTC,244013030,17,28,32823.0,2980.32,51.849203333333335,5.871131666666667,2025-12-09 18:57:17.645765221 +0000 UTC,51.81664166666667,5.396368333333333,2025-12-09 18:57:28.659006034 +0000 UTC,True,"https://www.google.com/maps?q=51.81664166666667,5.396368333333333"
2025-12-09 18:58:17.631793459 +0000 UTC,244013030,28,17,32821.9,670.21,51.81664166666667,5.396368333333333,2025-12-09 18:57:28.659006034 +0000 UTC,51.849203333333335,5.8711166666666665,2025-12-09 18:58:17.631793459 +0000 UTC,True,"https://www.google.com/maps?q=51.849203333333335,5.8711166666666665"
2025-12-09 18:58:49.073679333 +0000 UTC,246553000,29,47,617221.6,33377.28,37.869285,23.250291666666666,2025-12-09 18:58:30.581413872 +0000 UTC,41.15119166666667,29.056179999999998,2025-12-09 18:58:49.073679333 +0000 UTC,True,"https://www.google.com/maps?q=41.15119166666667,29.056179999999998"
2025-12-09 18:59:30.941215858 +0000 UTC,246553000,47,29,616987.0,14736.65,41.15119166666667,29.056179999999998,2025-12-09 18:58:49.073679333 +0000 UTC,37.868536666666664,23.254428333333333,2025-12-09 18:59:30.941215858 +0000 UTC,True,"https://www.google.com/maps?q=37.868536666666664,23.254428333333333"
2025-12-09 19:00:08.641914689 +0000 UTC,255916091,15,6,901145.7,2579.75,39.97148333333334,0.023483333333333335,2025-12-09 18:54:19.326428427 +0000 UTC,36.98125,-9.605616666666666,2025-12-09 19:00:08.641914689 +0000 UTC,True,"https://www.google.com/maps?q=36.98125,-9.605616666666666"
2025-12-09 19:03:17.63995143 +0000 UTC,255916091,6,14,901144.3,4768.01,36.98125,-9.605616666666666,2025-12-09 19:00:08.641914689 +0000 UTC,39.97148333333334,0.023466666666666667,2025-12-09 19:03:17.63995143 +0000 UTC,True,"https://www.google.com/maps?q=39.97148333333334,0.023466666666666667"
2025-12-09 19:06:10.785575549 +0000 UTC,299999999,50,18,2250109.4,124611.57,48.37529666666667,-4.506108333333333,2025-12-09 19:05:52.728588724 +0000 UTC,59.441743333333335,24.767446666666668,2025-12-09 19:06:10.785575549 +0000 UTC,True,"https://www.google.com/maps?q=59.441743333333335,24.767446666666668"
2025-12-09 19:08:29.554110027 +0000 UTC,244013030,27,29,32820.7,15650.99,51.84920666666667,5.871123333333333,2025-12-09 19:08:27.45707105 +0000 UTC,51.81666833333334,5.396388333333333,2025-12-09 19:08:29.554110027 +0000 UTC,True,"https://www.google.com/maps?q=51.81666833333334,5.396388333333333"
2025-12-09 19:08:53.347798499 +0000 UTC,299999999,18,51,2250109.5,13841.53,59.441743333333335,24.767446666666668,2025-12-09 19:06:10.785575549 +0000 UTC,48.375295,-4.506108333333333,2025-12-09 19:08:53.347798499 +0000 UTC,True,"https://www.google.com/maps?q=48.375295,-4.506108333333333"
2025-12-09 19:09:27.28825167 +0000 UTC,244013030,29,27,32821.1,568.49,51.81666833333334,5.396388333333333,2025-12-09 19:08:29.554110027 +0000 UTC,51.84921166666666,5.871128333333333,2025-12-09 19:09:27.28825167 +0000 UTC,True,"https://www.google.com/maps?q=51.84921166666666,5.871128333333333"
2025-12-09 19:12:03.928545089 +0000 UTC,636092816,24,52,44935.6,40.17,36.879978333333334,-76.33153999999999,2025-12-09 18:53:25.250104945 +0000 UTC,37.243675,-76.11077666666667,2025-12-09 19:12:03.928545089 +0000 UTC,True,"https://www.google.com/maps?q=37.243675,-76.11077666666667"
2025-12-09 19:14:29.920399311 +0000 UTC,244013030,26,29,32825.5,11292.56,51.84921166666666,5.871141666666667,2025-12-09 19:14:27.013572549 +0000 UTC,51.816655,5.3963399999999995,2025-12-09 19:14:29.920399311 +0000 UTC,True,"https://www.google.com/maps?q=51.816655,5.3963399999999995"
2025-12-09 19:15:23.256683843 +0000 UTC,265586950,23,23,35604.8,593.64,59.75219833333333,19.081538333333334,2025-12-09 19:14:23.279125838 +0000 UTC,59.442474999999995,18.921,2025-12-09 19:15:23.256683843 +0000 UTC,True,"https://www.google.com/maps?q=59.442474999999995,18.921"
2025-12-09 19:15:27.013562634 +0000 UTC,244013030,29,26,32824.0,574.92,51.816655,5.3963399999999995,2025-12-09 19:14:29.920399311 +0000 UTC,51.84921,5.87112,2025-12-09 19:15:27.013562634 +0000 UTC,True,"https://www.google.com/maps?q=51.84921,5.87112"
2025-12-09 19:16:23.267137532 +0000 UTC,265586950,23,23,35604.2,593.30,59.442474999999995,18.921,2025-12-09 19:15:23.256683843 +0000 UTC,59.75219333333334,19.081533333333333,2025-12-09 19:16:23.267137532 +0000 UTC,True,"https://www.google.com/maps?q=59.75219333333334,19.081533333333333"
2025-12-09 19:17:23.901445419 +0000 UTC,636092816,52,22,44935.6,140.44,37.243675,-76.11077666666667,2025-12-09 19:12:03.928545089 +0000 UTC,36.879978333333334,-76.33153999999999,2025-12-09 19:17:23.901445419 +0000 UTC,True,"https://www.google.com/maps?q=36.879978333333334,-76.33153999999999"
2025-12-09 19:18:36.288197224 +0000 UTC,299999999,50,18,2250119.2,51219.95,48.375295,-4.506106666666667,2025-12-09 19:17:52.357673301 +0000 UTC,59.44177666666667,24.767606666666666,2025-12-09 19:18:36.288197224 +0000 UTC,True,"https://www.google.com/maps?q=59.44177666666667,24.767606666666666"
2025-12-09 19:20:53.821285207 +0000 UTC,299999999,18,51,2250119.1,16360.57,59.44177666666667,24.767606666666666,2025-12-09 19:18:36.288197224 +0000 UTC,48.37529666666667,-4.506106666666667,2025-12-09 19:20:53.821285207 +0000 UTC,True,"https://www.google.com/maps?q=48.37529666666667,-4.506106666666667"
2025-12-09 19:21:15.529194184 +0000 UTC,246843000,42,12,526482.6,3521.81,55.6873,12.635083333333334,2025-12-09 19:18:46.037059881 +0000 UTC,56.532066666666665,20.9958,2025-12-09 19:21:15.529194184 +0000 UTC,True,"https://www.google.com/maps?q=56.532066666666665,20.9958"
2025-12-09 19:21:28.845874812 +0000 UTC,244013030,36,28,32823.2,623.39,51.849201666666666,5.871118333333333,2025-12-09 19:20:36.193232779 +0000 UTC,51.816646666666664,5.39635,2025-12-09 19:21:28.845874812 +0000 UTC,True,"https://www.google.com/maps?q=51.816646666666664,5.39635"
2025-12-09 19:21:35.038675312 +0000 UTC,299999999,51,18,2250118.9,54591.49,48.37529666666667,-4.506106666666667,2025-12-09 19:20:53.821285207 +0000 UTC,59.441775,24.767603333333334,2025-12-09 19:21:35.038675312 +0000 UTC,True,"https://www.google.com/maps?q=59.441775,24.767603333333334"
2025-12-09 19:21:36.250434601 +0000 UTC,244013030,28,36,32822.3,4432.72,51.816646666666664,5.39635,2025-12-09 19:21:28.845874812 +0000 UTC,51.84921166666666,5.871103333333334,2025-12-09 19:21:36.250434601 +0000 UTC,True,"https://www.google.com/maps?q=51.84921166666666,5.871103333333334"
2025-12-09 19:23:13.36665043 +0000 UTC,273153100,46,13,21535.3,175.11,44.799945,37.832008333333334,2025-12-09 19:21:10.386652732 +0000 UTC,44.89885,38.066876666666666,2025-12-09 19:23:13.36665043 +0000 UTC,True,"https://www.google.com/maps?q=44.89885,38.066876666666666"
2025-12-09 19:23:34.583933874 +0000 UTC,210017000,23,33,922607.5,84308.86,53.52775166666667,9.920006666666666,2025-12-09 19:23:23.640748681 +0000 UTC,57.83947,22.53387,2025-12-09 19:23:34.583933874 +0000 UTC,True,"https://www.google.com/maps?q=57.83947,22.53387"
2025-12-09 19:23:41.202796546 +0000 UTC,273442530,15,11,29646.0,70.73,44.72564666666666,37.772256666666664,2025-12-09 19:16:42.03345432 +0000 UTC,44.894765,38.06278,2025-12-09 19:23:41.202796546 +0000 UTC,True,"https://www.google.com/maps?q=44.894765,38.06278"
2025-12-09 19:23:52.568660263 +0000 UTC,299999999,18,50,2250118.9,16360.93,59.441775,24.767603333333334,2025-12-09 19:21:35.038675312 +0000 UTC,48.37529666666667,-4.506106666666667,2025-12-09 19:23:52.568660263 +0000 UTC,True,"https://www.google.com/maps?q=48.37529666666667,-4.506106666666667"
2025-12-09 19:24:12.642287348 +0000 UTC,273399090,23,59,34782.2,164.27,44.799821666666666,37.833603333333336,2025-12-09 19:20:40.908353929 +0000 UTC,44.51443666666667,38.013646666666666,2025-12-09 19:24:12.642287348 +0000 UTC,True,"https://www.google.com/maps?q=44.51443666666667,38.013646666666666"
2025-12-09 19:24:28.5351292 +0000 UTC,244013030,36,28,32817.0,627.41,51.849201666666666,5.871105,2025-12-09 19:23:36.229387592 +0000 UTC,51.816676666666666,5.396421666666667,2025-12-09 19:24:28.5351292 +0000 UTC,True,"https://www.google.com/maps?q=51.816676666666666,5.396421666666667"
2025-12-09 19:24:36.198526794 +0000 UTC,244013030,28,36,32815.9,4282.17,51.816676666666666,5.396421666666667,2025-12-09 19:24:28.5351292 +0000 UTC,51.849205,5.871088333333334,2025-12-09 19:24:36.198526794 +0000 UTC,True,"https://www.google.com/maps?q=51.849205,5.871088333333334"
2025-12-09 19:24:45.077451485 +0000 UTC,246843000,12,42,526483.2,2512.47,56.532066666666665,20.9958,2025-12-09 19:21:15.529194184 +0000 UTC,55.68731666666667,12.635066666666667,2025-12-09 19:24:45.077451485 +0000 UTC,True,"https://www.google.com/maps?q=55.68731666666667,12.635066666666667"
2025-12-09 19:26:23.647308894 +0000 UTC,210017000,33,22,922607.2,5457.17,57.83947,22.53387,2025-12-09 19:23:34.583933874 +0000 UTC,53.527755,9.920008333333334,2025-12-09 19:26:23.647308894 +0000 UTC,True,"https://www.google.com/maps?q=53.527755,9.920008333333334"
2025-12-09 19:27:19.920855588 +0000 UTC,273459430,0,19,41104.0,115.50,44.79989833333333,37.831385,2025-12-09 19:21:24.053297211 +0000 UTC,45.167431666666666,37.887328333333336,2025-12-09 19:27:19.920855588 +0000 UTC,True,"https://www.google.com/maps?q=45.167431666666666,37.887328333333336"
2025-12-09 19:27:21.353671539 +0000 UTC,273153100,13,21,33128.8,258.86,44.89481,38.058745,2025-12-09 19:25:13.37420332 +0000 UTC,45.167005,37.88733333333333,2025-12-09 19:27:21.353671539 +0000 UTC,True,"https://www.google.com/maps?q=45.167005,37.88733333333333"
2025-12-09 19:28:12.036044565 +0000 UTC,273253710,11,52,49644.9,48.65,44.724333333333334,37.78062833333333,2025-12-09 19:11:11.628695608 +0000 UTC,45.16468333333333,37.884695,2025-12-09 19:28:12.036044565 +0000 UTC,True,"https://www.google.com/maps?q=45.16468333333333,37.884695"
2025-12-09 19:28:32.337738752 +0000 UTC,244013030,37,32,32821.5,601.46,51.8492,5.87114,2025-12-09 19:27:37.767628545 +0000 UTC,51.816691666666664,5.396388333333333,2025-12-09 19:28:32.337738752 +0000 UTC,True,"https://www.google.com/maps?q=51.816691666666664,5.396388333333333"
2025-12-09 19:28:37.788695002 +0000 UTC,244013030,32,37,32819.7,6020.90,51.816691666666664,5.396388333333333,2025-12-09 19:28:32.337738752 +0000 UTC,51.84921,5.871111666666667,2025-12-09 19:28:37.788695002 +0000 UTC,True,"https://www.google.com/maps?q=51.84921,5.871111666666667"
2025-12-09 19:28:45.876001772 +0000 UTC,273396190,36,26,49802.0,31.75,44.7222,37.785516666666666,2025-12-09 19:02:37.416319968 +0000 UTC,45.16491666666666,37.881325,2025-12-09 19:28:45.876001772 +0000 UTC,True,"https://www.google.com/maps?q=45.16491666666666,37.881325"
2025-12-09 19:29:33.859179685 +0000 UTC,244110235,23,33,8403771.6,795846.52,52.367615,4.9074366666666664,2025-12-09 19:29:23.299641785 +0000 UTC,51.49415833333333,172.0718083333333,2025-12-09 19:29:33.859179685 +0000 UTC,True,"https://www.google.com/maps?q=51.49415833333333,172.0718083333333"
2025-12-09 19:30:23.288084852 +0000 UTC,244110235,33,23,8403865.2,170019.25,51.49415833333333,172.0718083333333,2025-12-09 19:29:33.859179685 +0000 UTC,52.36684833333334,4.906483333333333,2025-12-09 19:30:23.288084852 +0000 UTC,True,"https://www.google.com/maps?q=52.36684833333334,4.906483333333333"
2025-12-09 19:30:33.533119428 +0000 UTC,273153100,21,33,48592.3,674.66,45.16494333333333,37.87878166666667,2025-12-09 19:29:21.508470043 +0000 UTC,44.73313333333333,37.78389,2025-12-09 19:30:33.533119428 +0000 UTC,True,"https://www.google.com/maps?q=44.73313333333333,37.78389"
2025-12-09 19:31:30.254721494 +0000 UTC,244013030,37,30,32818.2,625.20,51.84920666666667,5.871111666666667,2025-12-09 19:30:37.762674037 +0000 UTC,51.81663833333334,5.39642,2025-12-09 19:31:30.254721494 +0000 UTC,True,"https://www.google.com/maps?q=51.81663833333334,5.39642"
2025-12-09 19:31:37.974443206 +0000 UTC,244013030,30,37,32817.6,4251.14,51.81663833333334,5.39642,2025-12-09 19:31:30.254721494 +0000 UTC,51.8492,5.871105,2025-12-09 19:31:37.974443206 +0000 UTC,True,"https://www.google.com/maps?q=51.8492,5.871105"
2025-12-09 19:33:19.970095034 +0000 UTC,273459430,27,19,50032.0,215.56,45.16494333333333,37.878553333333336,2025-12-09 19:29:27.862507013 +0000 UTC,44.72082833333333,37.77652,2025-12-09 19:33:19.970095034 +0000 UTC,True,"https://www.google.com/maps?q=44.72082833333333,37.77652"
2025-12-09 19:33:25.452116649 +0000 UTC,299999999,51,18,2250117.8,70910.08,48.37529666666667,-4.506106666666667,2025-12-09 19:32:53.720127725 +0000 UTC,59.44177333333334,24.767585,2025-12-09 19:33:25.452116649 +0000 UTC,True,"https://www.google.com/maps?q=59.44177333333334,24.767585"
2025-12-09 19:33:59.307350958 +0000 UTC,636023226,50,58,24285.5,356.16,44.666846666666665,-63.628310000000006,2025-12-09 19:32:51.119371574 +0000 UTC,44.47923333333333,-63.47134833333334,2025-12-09 19:33:59.307350958 +0000 UTC,True,"https://www.google.com/maps?q=44.47923333333333,-63.47134833333334"
2025-12-09 19:34:30.340514436 +0000 UTC,244013030,45,30,32819.1,737.18,51.84918666666667,5.871138333333334,2025-12-09 19:33:45.820855201 +0000 UTC,51.81665833333333,5.396425,2025-12-09 19:34:30.340514436 +0000 UTC,True,"https://www.google.com/maps?q=51.81665833333333,5.396425"
2025-12-09 19:34:45.819157236 +0000 UTC,244013030,30,45,32819.3,2120.30,51.81665833333333,5.396425,2025-12-09 19:34:30.340514436 +0000 UTC,51.84919,5.87114,2025-12-09 19:34:45.819157236 +0000 UTC,True,"https://www.google.com/maps?q=51.84919,5.87114"
2025-12-09 19:34:48.7190543 +0000 UTC,273399090,59,24,30247.3,47.55,44.51443666666667,38.013646666666666,2025-12-09 19:24:12.642287348 +0000 UTC,44.72723,37.775573333333334,2025-12-09 19:34:48.7190543 +0000 UTC,True,"https://www.google.com/maps?q=44.72723,37.775573333333334"
2025-12-09 19:35:51.680636172 +0000 UTC,636023226,58,50,24285.3,216.11,44.47923333333333,-63.47134833333334,2025-12-09 19:33:59.307350958 +0000 UTC,44.666844999999995,-63.62830833333333,2025-12-09 19:35:51.680636172 +0000 UTC,True,"https://www.google.com/maps?q=44.666844999999995,-63.62830833333333"
2025-12-09 19:35:52.466868935 +0000 UTC,299999999,18,50,2250117.9,15305.39,59.44177333333334,24.767585,2025-12-09 19:33:25.452116649 +0000 UTC,48.37529666666667,-4.506108333333333,2025-12-09 19:35:52.466868935 +0000 UTC,True,"https://www.google.com/maps?q=48.37529666666667,-4.506108333333333"
2025-12-09 19:37:16.957218621 +0000 UTC,273399090,24,52,10227.3,68.99,44.72723,37.775573333333334,2025-12-09 19:34:48.7190543 +0000 UTC,44.679295,37.886015,2025-12-09 19:37:16.957218621 +0000 UTC,True,"https://www.google.com/maps?q=44.679295,37.886015"
2025-12-09 19:37:30.273597239 +0000 UTC,244013030,45,30,32818.8,738.23,51.84919,5.871126666666667,2025-12-09 19:36:45.817549648 +0000 UTC,51.816673333333334,5.396416666666667,2025-12-09 19:37:30.273597239 +0000 UTC,True,"https://www.google.com/maps?q=51.816673333333334,5.396416666666667"
2025-12-09 19:37:45.807196689 +0000 UTC,244013030,30,45,32818.5,2112.74,51.816673333333334,5.396416666666667,2025-12-09 19:37:30.273597239 +0000 UTC,51.84919333333333,5.871121666666666,2025-12-09 19:37:45.807196689 +0000 UTC,True,"https://www.google.com/maps?q=51.84919333333333,5.871121666666666"
