received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url,spoofing_cluster_id,spoofing_confirmed
2026-01-03 04:30:07.162150102 +0000 UTC,273397190,33,41,30349.0,70.61,44.72722833333333,37.77508666666667,2026-01-03 04:22:57.345635293 +0000 UTC,44.51418,38.014768333333336,2026-01-03 04:30:07.162150102 +0000 UTC,True,"https://www.google.com/maps?q=44.51418,38.014768333333336",5,True
2026-01-03 04:31:52.323684149 +0000 UTC,299999999,26,51,2248750.3,15728.04,48.38766666666667,-4.498483333333334,2026-01-03 04:29:29.34655344 +0000 UTC,59.44174833333333,24.767478333333333,2026-01-03 04:31:52.323684149 +0000 UTC,True,"https://www.google.com/maps?q=59.44174833333333,24.767478333333333",4,False
2026-01-03 04:35:28.578835248 +0000 UTC,636020280,4,4,33207.4,138.50,44.51733333333333,38.00942166666667,2026-01-03 04:31:28.811360923 +0000 UTC,44.645224999999996,38.38831833333334,2026-01-03 04:35:28.578835248 +0000 UTC,True,"https://www.google.com/maps?q=44.645224999999996,38.38831833333334",5,True
2026-01-03 04:35:30.108868326 +0000 UTC,299999999,18,27,2248744.9,178006.57,59.441745,24.767460000000003,2026-01-03 04:35:17.475936243 +0000 UTC,48.3877,-4.49845,2026-01-03 04:35:30.108868326 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.49845",4,False
2026-01-03 04:37:14.535406057 +0000 UTC,273396190,14,51,29520.9,88.01,44.516486666666665,38.00805833333333,2026-01-03 04:31:39.099394717 +0000 UTC,44.73241666666667,37.791035,2026-01-03 04:37:14.535406057 +0000 UTC,True,"https://www.google.com/maps?q=44.73241666666667,37.791035",5,True
2026-01-03 04:37:52.590605455 +0000 UTC,299999999,27,52,2248744.7,15782.69,48.3877,-4.49845,2026-01-03 04:35:30.108868326 +0000 UTC,59.441743333333335,24.76745833333333,2026-01-03 04:37:52.590605455 +0000 UTC,True,"https://www.google.com/maps?q=59.441743333333335,24.76745833333333",4,False
2026-01-03 04:38:30.906789998 +0000 UTC,273251320,58,7,47997.8,37.85,44.64202,38.389336666666665,2026-01-03 04:17:22.666372995 +0000 UTC,44.715405000000004,37.791115,2026-01-03 04:38:30.906789998 +0000 UTC,True,"https://www.google.com/maps?q=44.715405000000004,37.791115",10,True
2026-01-03 04:39:18.613559279 +0000 UTC,273397190,10,55,29363.5,63.32,44.514736666666664,38.010283333333334,2026-01-03 04:31:34.891618042 +0000 UTC,44.71987333333333,37.776665,2026-01-03 04:39:18.613559279 +0000 UTC,True,"https://www.google.com/maps?q=44.71987333333333,37.776665",5,True
2026-01-03 04:39:24.200717901 +0000 UTC,209575000,14,22,38082.2,300.04,43.34777666666666,5.3360916666666665,2026-01-03 04:37:17.277336439 +0000 UTC,43.07747,5.047535,2026-01-03 04:39:24.200717901 +0000 UTC,True,"https://www.google.com/maps?q=43.07747,5.047535",15,False
2026-01-03 04:40:15.132082575 +0000 UTC,273443920,35,52,30074.5,54.06,44.51484833333333,38.01213333333333,2026-01-03 04:30:58.82520621 +0000 UTC,44.72626833333334,37.775144999999995,2026-01-03 04:40:15.132082575 +0000 UTC,True,"https://www.google.com/maps?q=44.72626833333334,37.775144999999995",5,True
2026-01-03 04:40:17.813042405 +0000 UTC,209575000,22,15,38082.1,710.32,43.07747,5.047535,2026-01-03 04:39:24.200717901 +0000 UTC,43.34777666666666,5.3360899999999996,2026-01-03 04:40:17.813042405 +0000 UTC,True,"https://www.google.com/maps?q=43.34777666666666,5.3360899999999996",15,False
2026-01-03 04:41:30.935550316 +0000 UTC,299999999,52,28,2248744.7,10299.05,59.441743333333335,24.76745833333333,2026-01-03 04:37:52.590605455 +0000 UTC,48.3877,-4.49845,2026-01-03 04:41:30.935550316 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.49845",4,False
2026-01-03 04:43:18.651479945 +0000 UTC,273251320,43,54,10091.4,52.63,44.72539833333334,37.77532833333333,2026-01-03 04:40:06.907095592 +0000 UTC,44.68011833333333,37.885985,2026-01-03 04:43:18.651479945 +0000 UTC,True,"https://www.google.com/maps?q=44.68011833333333,37.885985",16,True
2026-01-03 04:43:46.684266211 +0000 UTC,273396190,31,22,10181.3,59.23,44.72768166666666,37.77407166666667,2026-01-03 04:40:54.801399396 +0000 UTC,44.677344999999995,37.881679999999996,2026-01-03 04:43:46.684266211 +0000 UTC,True,"https://www.google.com/maps?q=44.677344999999995,37.881679999999996",16,True
2026-01-03 04:43:52.967342665 +0000 UTC,299999999,28,52,2248743.6,15832.68,48.3877,-4.49845,2026-01-03 04:41:30.935550316 +0000 UTC,59.441739999999996,24.76744,2026-01-03 04:43:52.967342665 +0000 UTC,True,"https://www.google.com/maps?q=59.441739999999996,24.76744",4,False
2026-01-03 04:47:14.514250213 +0000 UTC,273399790,18,49,40021.8,45.98,45.24927666666667,37.94291666666666,2026-01-03 04:32:44.091254764 +0000 UTC,44.89982333333333,38.06496333333334,2026-01-03 04:47:14.514250213 +0000 UTC,True,"https://www.google.com/maps?q=44.89982333333333,38.06496333333334",17,True
2026-01-03 04:47:30.200857163 +0000 UTC,299999999,52,27,2248746.7,10351.75,59.441739999999996,24.76744,2026-01-03 04:43:52.967342665 +0000 UTC,48.387683333333335,-4.498483333333334,2026-01-03 04:47:30.200857163 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498483333333334",4,False
2026-01-03 04:48:10.959620714 +0000 UTC,273396190,21,46,21013.0,149.79,44.67630666666666,37.87576166666667,2026-01-03 04:45:50.679762943 +0000 UTC,44.51524166666666,38.01456833333334,2026-01-03 04:48:10.959620714 +0000 UTC,True,"https://www.google.com/maps?q=44.51524166666666,38.01456833333334",5,True
2026-01-03 04:49:07.547849148 +0000 UTC,273397190,16,43,20793.4,78.46,44.67689666666667,37.87986,2026-01-03 04:44:42.512622024 +0000 UTC,44.51503666666667,38.011375,2026-01-03 04:49:07.547849148 +0000 UTC,True,"https://www.google.com/maps?q=44.51503666666667,38.011375",5,True
2026-01-03 04:49:53.310469661 +0000 UTC,299999999,27,52,2248747.4,15713.46,48.387683333333335,-4.498483333333334,2026-01-03 04:47:30.200857163 +0000 UTC,59.44173833333333,24.767454999999998,2026-01-03 04:49:53.310469661 +0000 UTC,True,"https://www.google.com/maps?q=59.44173833333333,24.767454999999998",4,False
2026-01-03 04:53:24.844423664 +0000 UTC,273396190,46,0,32870.0,104.72,44.51524166666666,38.01456833333334,2026-01-03 04:48:10.959620714 +0000 UTC,44.642116666666666,38.38941,2026-01-03 04:53:24.844423664 +0000 UTC,True,"https://www.google.com/maps?q=44.642116666666666,38.38941",10,True
2026-01-03 04:53:30.063164915 +0000 UTC,299999999,52,27,2248743.5,10374.70,59.44173833333333,24.767454999999998,2026-01-03 04:49:53.310469661 +0000 UTC,48.38773333333334,-4.498483333333334,2026-01-03 04:53:30.063164915 +0000 UTC,True,"https://www.google.com/maps?q=48.38773333333334,-4.498483333333334",4,False
2026-01-03 04:53:30.638432055 +0000 UTC,273454430,51,7,32981.1,87.70,44.899675,38.06606,2026-01-03 04:47:14.552968142 +0000 UTC,45.16491333333333,37.878209999999996,2026-01-03 04:53:30.638432055 +0000 UTC,True,"https://www.google.com/maps?q=45.16491333333333,37.878209999999996",17,True
2026-01-03 04:55:00.976462923 +0000 UTC,273396190,0,36,48511.4,504.63,44.642116666666666,38.38941,2026-01-03 04:53:24.844423664 +0000 UTC,44.733025,37.789231666666666,2026-01-03 04:55:00.976462923 +0000 UTC,True,"https://www.google.com/maps?q=44.733025,37.789231666666666",10,True
2026-01-03 04:55:42.634663052 +0000 UTC,273454430,7,19,49265.7,373.24,45.16491333333333,37.878209999999996,2026-01-03 04:53:30.638432055 +0000 UTC,44.725315,37.800145,2026-01-03 04:55:42.634663052 +0000 UTC,True,"https://www.google.com/maps?q=44.725315,37.800145",18,True
2026-01-03 04:55:53.070133925 +0000 UTC,299999999,27,52,2248743.9,15724.72,48.38773333333334,-4.498483333333334,2026-01-03 04:53:30.063164915 +0000 UTC,59.441741666666665,24.76745833333333,2026-01-03 04:55:53.070133925 +0000 UTC,True,"https://www.google.com/maps?q=59.441741666666665,24.76745833333333",4,False
2026-01-03 04:56:32.058064973 +0000 UTC,249222000,24,30,128181.0,1882.70,51.4651,3.7126666666666663,2026-01-03 04:55:23.974284509 +0000 UTC,52.61111666666667,3.51025,2026-01-03 04:56:32.058064973 +0000 UTC,True,"https://www.google.com/maps?q=52.61111666666667,3.51025",19,False
2026-01-03 04:58:25.477820903 +0000 UTC,249222000,30,25,128181.0,1130.15,52.61111666666667,3.51025,2026-01-03 04:56:32.058064973 +0000 UTC,51.4651,3.7126666666666663,2026-01-03 04:58:25.477820903 +0000 UTC,True,"https://www.google.com/maps?q=51.4651,3.7126666666666663",19,False
2026-01-03 04:59:00.395033574 +0000 UTC,244700116,9,52,15717.4,142.37,51.90355666666667,4.35259,2026-01-03 04:57:09.994757668 +0000 UTC,51.91057833333333,4.5814216666666665,2026-01-03 04:59:00.395033574 +0000 UTC,True,"https://www.google.com/maps?q=51.91057833333333,4.5814216666666665",20,False
2026-01-03 04:59:25.016156359 +0000 UTC,273397190,43,1,30210.8,48.93,44.51503666666667,38.011375,2026-01-03 04:49:07.547849148 +0000 UTC,44.72787833333334,37.77412666666667,2026-01-03 04:59:25.016156359 +0000 UTC,True,"https://www.google.com/maps?q=44.72787833333334,37.77412666666667",5,True
2026-01-03 04:59:30.506794903 +0000 UTC,299999999,18,28,2248745.9,10438.99,59.441741666666665,24.76745833333333,2026-01-03 04:55:55.088810329 +0000 UTC,48.387683333333335,-4.49845,2026-01-03 04:59:30.506794903 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.49845",4,False
2026-01-03 05:01:11.966481275 +0000 UTC,244700116,52,11,15715.8,119.45,51.91057833333333,4.5814216666666665,2026-01-03 04:59:00.395033574 +0000 UTC,51.90352333333333,4.352615,2026-01-03 05:01:11.966481275 +0000 UTC,True,"https://www.google.com/maps?q=51.90352333333333,4.352615",20,False
2026-01-03 05:01:53.066055532 +0000 UTC,299999999,28,52,2248742.1,15774.09,48.387683333333335,-4.49845,2026-01-03 04:59:30.506794903 +0000 UTC,59.44175166666666,24.767378333333333,2026-01-03 05:01:53.066055532 +0000 UTC,True,"https://www.google.com/maps?q=59.44175166666666,24.767378333333333",4,False
2026-01-03 05:02:09.121380101 +0000 UTC,273214690,33,43,24437.0,406.94,44.62166666666667,37.65680666666666,2026-01-03 05:01:09.07125841 +0000 UTC,44.79909833333333,37.839275,2026-01-03 05:02:09.121380101 +0000 UTC,True,"https://www.google.com/maps?q=44.79909833333333,37.839275",21,True
2026-01-03 05:02:22.264991109 +0000 UTC,219034351,53,20,20069.8,135.37,43.31990333333333,5.3580966666666665,2026-01-03 04:59:54.006408198 +0000 UTC,43.196400000000004,5.177365,2026-01-03 05:02:22.264991109 +0000 UTC,True,"https://www.google.com/maps?q=43.196400000000004,5.177365",22,False
2026-01-03 05:05:25.636969575 +0000 UTC,273396190,49,1,10044.9,76.03,44.676386666666666,37.879938333333335,2026-01-03 05:03:13.524751239 +0000 UTC,44.728645,37.776266666666665,2026-01-03 05:05:25.636969575 +0000 UTC,True,"https://www.google.com/maps?q=44.728645,37.776266666666665",16,True
2026-01-03 05:05:30.997949155 +0000 UTC,299999999,52,28,2248741.2,10318.55,59.44175166666666,24.767378333333333,2026-01-03 05:01:53.066055532 +0000 UTC,48.387683333333335,-4.498433333333334,2026-01-03 05:05:30.997949155 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498433333333334",4,False
2026-01-03 05:05:50.909546522 +0000 UTC,273251320,34,26,20889.5,90.01,44.676831666666665,37.881701666666665,2026-01-03 05:01:58.831863776 +0000 UTC,44.51492333333333,38.01551,2026-01-03 05:05:50.909546522 +0000 UTC,True,"https://www.google.com/maps?q=44.51492333333333,38.01551",5,True
2026-01-03 05:05:53.481465154 +0000 UTC,219034351,20,51,20069.8,95.02,43.196400000000004,5.177365,2026-01-03 05:02:22.264991109 +0000 UTC,43.31990333333333,5.3580966666666665,2026-01-03 05:05:53.481465154 +0000 UTC,True,"https://www.google.com/maps?q=43.31990333333333,5.3580966666666665",22,False
2026-01-03 05:06:25.843169009 +0000 UTC,273396190,1,1,29395.4,488.24,44.728645,37.776266666666665,2026-01-03 05:05:25.636969575 +0000 UTC,44.521631666666664,38.00727333333334,2026-01-03 05:06:25.843169009 +0000 UTC,True,"https://www.google.com/maps?q=44.521631666666664,38.00727333333334",14,True
2026-01-03 05:07:34.489435761 +0000 UTC,273454430,3,30,29525.0,48.55,44.721493333333335,37.775935,2026-01-03 04:57:26.336313487 +0000 UTC,44.894945,38.059305,2026-01-03 05:07:34.489435761 +0000 UTC,True,"https://www.google.com/maps?q=44.894945,38.059305",23,True
2026-01-03 05:07:51.317454996 +0000 UTC,273399790,25,26,56462.5,49.50,44.89541,38.06053,2026-01-03 04:48:50.557310808 +0000 UTC,45.27127333333333,37.57698333333334,2026-01-03 05:07:51.317454996 +0000 UTC,True,"https://www.google.com/maps?q=45.27127333333333,37.57698333333334",24,False
2026-01-03 05:07:53.843723766 +0000 UTC,299999999,28,53,2248732.6,15742.38,48.387683333333335,-4.498433333333334,2026-01-03 05:05:30.997949155 +0000 UTC,59.44175166666666,24.767216666666666,2026-01-03 05:07:53.843723766 +0000 UTC,True,"https://www.google.com/maps?q=59.44175166666666,24.767216666666666",4,False
2026-01-03 05:09:07.021115863 +0000 UTC,620800110,12,42,73414.7,56.91,44.51546333333333,38.01172666666666,2026-01-03 04:47:36.915198168 +0000 UTC,45.16934166666667,37.88283166666667,2026-01-03 05:09:07.021115863 +0000 UTC,True,"https://www.google.com/maps?q=45.16934166666667,37.88283166666667",25,True
2026-01-03 05:09:29.768011346 +0000 UTC,273396190,21,6,33308.9,346.91,44.51494833333334,38.00980666666667,2026-01-03 05:07:53.75239888 +0000 UTC,44.641848333333336,38.39075666666667,2026-01-03 05:09:29.768011346 +0000 UTC,True,"https://www.google.com/maps?q=44.641848333333336,38.39075666666667",10,True
2026-01-03 05:09:37.791340327 +0000 UTC,273397190,0,14,40951.9,109.83,44.67684,37.87808833333334,2026-01-03 05:03:24.937952745 +0000 UTC,44.64175,38.393503333333335,2026-01-03 05:09:37.791340327 +0000 UTC,True,"https://www.google.com/maps?q=44.64175,38.393503333333335",10,True
2026-01-03 05:09:57.850598539 +0000 UTC,273214690,43,40,37529.5,80.07,44.79909833333333,37.839275,2026-01-03 05:02:09.121380101 +0000 UTC,45.136605,37.841573333333336,2026-01-03 05:09:57.850598539 +0000 UTC,True,"https://www.google.com/maps?q=45.136605,37.841573333333336",26,False
2026-01-03 05:11:29.712739619 +0000 UTC,299999999,53,27,2248733.5,10417.12,59.44175166666666,24.767216666666666,2026-01-03 05:07:53.843723766 +0000 UTC,48.387683333333335,-4.49845,2026-01-03 05:11:29.712739619 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.49845",4,False
2026-01-03 05:11:32.763111536 +0000 UTC,511011035,20,8,73074.5,51.18,44.51499166666667,38.01506333333334,2026-01-03 04:47:45.035953115 +0000 UTC,45.164991666666666,37.878479999999996,2026-01-03 05:11:32.763111536 +0000 UTC,True,"https://www.google.com/maps?q=45.164991666666666,37.878479999999996",27,True
2026-01-03 05:12:09.617524184 +0000 UTC,209952000,10,7,21618.3,182.87,53.34499,-6.195916666666666,2026-01-03 05:10:11.404059439 +0000 UTC,53.320838333333334,-5.872870000000001,2026-01-03 05:12:09.617524184 +0000 UTC,True,"https://www.google.com/maps?q=53.320838333333334,-5.872870000000001",28,False
2026-01-03 05:13:09.581458116 +0000 UTC,273396190,30,45,48476.8,357.06,44.64230833333333,38.391131666666666,2026-01-03 05:10:53.816306783 +0000 UTC,44.73184666666667,37.79099833333333,2026-01-03 05:13:09.581458116 +0000 UTC,True,"https://www.google.com/maps?q=44.73184666666667,37.79099833333333",10,True
2026-01-03 05:13:11.539582683 +0000 UTC,209952000,7,10,21618.5,349.12,53.320838333333334,-5.872870000000001,2026-01-03 05:12:09.617524184 +0000 UTC,53.344993333333335,-6.19592,2026-01-03 05:13:11.539582683 +0000 UTC,True,"https://www.google.com/maps?q=53.344993333333335,-6.19592",28,False
2026-01-03 05:13:52.350454786 +0000 UTC,299999999,27,51,2248745.6,15765.44,48.387683333333335,-4.49845,2026-01-03 05:11:29.712739619 +0000 UTC,59.44175666666667,24.767441666666667,2026-01-03 05:13:52.350454786 +0000 UTC,True,"https://www.google.com/maps?q=59.44175666666667,24.767441666666667",4,False
2026-01-03 05:14:30.790698057 +0000 UTC,273251320,26,3,28548.3,54.91,44.51492333333333,38.01551,2026-01-03 05:05:50.909546522 +0000 UTC,44.71626666666667,37.791720000000005,2026-01-03 05:14:30.790698057 +0000 UTC,True,"https://www.google.com/maps?q=44.71626666666667,37.791720000000005",5,True
2026-01-03 05:15:06.403654871 +0000 UTC,273454430,30,2,29572.8,65.44,44.894945,38.059305,2026-01-03 05:07:34.489435761 +0000 UTC,44.71718,37.78049166666666,2026-01-03 05:15:06.403654871 +0000 UTC,True,"https://www.google.com/maps?q=44.71718,37.78049166666666",23,True
2026-01-03 05:15:25.752845183 +0000 UTC,273397190,14,1,49174.0,215.71,44.64169833333334,38.38736166666667,2026-01-03 05:11:37.792493489 +0000 UTC,44.72184,37.77569166666667,2026-01-03 05:15:25.752845183 +0000 UTC,True,"https://www.google.com/maps?q=44.72184,37.77569166666667",10,True
2026-01-03 05:17:12.089056779 +0000 UTC,249600000,12,6,74759.3,1520.22,51.342173333333335,3.2128333333333337,2026-01-03 05:16:22.912417526 +0000 UTC,51.599354999999996,2.2155833333333335,2026-01-03 05:17:12.089056779 +0000 UTC,True,"https://www.google.com/maps?q=51.599354999999996,2.2155833333333335",29,False
2026-01-03 05:17:12.548444954 +0000 UTC,511011035,8,48,49230.3,144.89,45.164991666666666,37.878479999999996,2026-01-03 05:11:32.763111536 +0000 UTC,44.72831166666666,37.775345,2026-01-03 05:17:12.548444954 +0000 UTC,True,"https://www.google.com/maps?q=44.72831166666666,37.775345",27,True
2026-01-03 05:17:31.386912943 +0000 UTC,299999999,18,28,2248746.8,161204.34,59.44175499999999,24.767465,2026-01-03 05:17:17.437245285 +0000 UTC,48.387683333333335,-4.49845,2026-01-03 05:17:31.386912943 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.49845",4,False
