cluster_id,first_time_utc,last_time_utc,event_count,distinct_mmsi,origin_center_lat,origin_center_lon,dest_center_lat,dest_center_lon
83,2026-01-03T09:42:32.379791+00:00,2026-01-03T09:43:15.571666+00:00,2,1,51.453855,3.720383,50.010680,-1.789010
84,2026-01-03T09:42:36.262464+00:00,2026-01-03T09:44:50.549439+00:00,2,1,51.881415,4.401505,48.231260,-6.036562
85,2026-01-03T09:44:06.809298+00:00,2026-01-06T04:58:21.182071+00:00,10,1,37.946963,23.640295,37.105679,25.369953
86,2026-01-03T09:45:13.145438+00:00,2026-01-03T09:46:13.132654+00:00,2,1,53.398975,5.249183,52.398967,5.233333
87,2026-01-03T09:51:55.983501+00:00,2026-01-05T13:23:16.113605+00:00,29,7,44.729890,37.795789,44.551790,37.967082
88,2026-01-03T10:00:37.976217+00:00,2026-01-03T20:40:16.545731+00:00,8,1,43.347790,5.336088,41.328228,2.207216
89,2026-01-03T10:03:12.736507+00:00,2026-01-03T10:09:35.752944+00:00,2,1,43.311516,5.362475,42.850700,6.070543
90,2026-01-03T10:18:38.673481+00:00,2026-01-03T10:21:58.995786+00:00,2,1,54.098190,12.105966,54.200070,11.702398
91,2026-01-03T10:18:47.741860+00:00,2026-01-03T15:23:32.526843+00:00,6,1,55.686419,12.632653,56.522500,20.985567
92,2026-01-03T10:27:09.723155+00:00,2026-01-03T11:56:58.225129+00:00,28,1,29.585325,-90.956964,30.062333,-93.266367
93,2026-01-03T10:36:45.120212+00:00,2026-01-03T10:38:46.238340+00:00,2,1,51.322803,3.826634,52.517725,5.440110
94,2026-01-03T10:37:25.312957+00:00,2026-01-03T10:38:53.729015+00:00,2,1,43.319901,5.358103,38.510745,9.975263
95,2026-01-03T10:44:30.383561+00:00,2026-01-03T10:45:03.234589+00:00,2,1,55.686467,12.632625,55.479100,14.700583
96,2026-01-03T10:46:47.099953+00:00,2026-01-05T01:42:59.921642+00:00,4,2,53.442451,-4.386223,53.346094,-6.193734
97,2026-01-03T10:47:51.259342+00:00,2026-01-03T10:49:00.886720+00:00,2,1,53.321263,-4.618482,53.351337,-5.181560
98,2026-01-03T10:53:47.247344+00:00,2026-01-05T06:54:38.177010+00:00,14,4,52.373484,4.910592,-8.793450,0.006900
99,2026-01-03T10:56:49.878328+00:00,2026-01-04T12:12:20.863596+00:00,8,1,36.940509,-76.297900,36.752821,-75.597035
100,2026-01-03T10:57:42.529623+00:00,2026-01-03T10:58:16.660560+00:00,2,1,-26.647848,153.282727,-23.886947,154.075840
101,2026-01-03T11:03:19.112490+00:00,2026-01-03T11:04:34.926989+00:00,2,1,59.887228,28.198878,59.554593,28.854428
102,2026-01-03T11:05:25.856388+00:00,2026-01-03T11:08:51.161934+00:00,2,1,51.881443,4.401402,51.490328,1.653455
103,2026-01-03T11:14:09.438390+00:00,2026-01-03T11:16:22.813490+00:00,2,1,51.342176,3.212827,51.577358,2.604137
104,2026-01-03T11:20:18.240810+00:00,2026-01-03T11:23:31.861359+00:00,2,1,43.335953,-3.033844,51.418425,4.032617
105,2026-01-03T11:34:50.473181+00:00,2026-01-05T07:25:36.191187+00:00,4,3,55.714613,20.779414,55.527492,20.186580
106,2026-01-03T11:38:48.454810+00:00,2026-01-03T11:38:48.454810+00:00,1,1,55.534717,20.158325,55.274542,20.008573
107,2026-01-03T11:48:19.509707+00:00,2026-01-03T11:50:51.861650+00:00,2,1,51.881443,4.401369,51.781707,2.677003
108,2026-01-03T11:55:00.333068+00:00,2026-01-03T11:58:13.237997+00:00,2,1,36.874638,-76.349130,36.995625,-76.305327
109,2026-01-03T11:57:35.246025+00:00,2026-01-03T11:58:41.886760+00:00,2,1,52.448338,4.614009,44.915810,-0.544430
110,2026-01-03T12:04:01.309097+00:00,2026-01-03T14:17:51.134161+00:00,4,1,51.881433,4.401449,51.494179,1.072533
111,2026-01-03T12:21:16.917577+00:00,2026-01-03T12:23:16.359479+00:00,2,1,52.659152,5.596879,52.412765,4.871555
112,2026-01-03T12:26:09.063552+00:00,2026-01-04T13:58:39.861659+00:00,4,1,51.991476,5.097401,52.395525,4.896005
113,2026-01-03T12:30:29.658604+00:00,2026-01-03T12:31:47.152635+00:00,2,1,59.421167,5.247433,57.203600,-1.864933
114,2026-01-03T12:35:40.948099+00:00,2026-01-03T12:37:22.410246+00:00,2,1,51.342176,3.212826,51.469140,0.303557
115,2026-01-03T12:45:14.357601+00:00,2026-01-03T12:46:06.458482+00:00,2,1,33.574843,-118.154058,31.853422,-117.411007
116,2026-01-03T12:51:29.814673+00:00,2026-01-03T12:51:29.814673+00:00,1,1,44.716938,37.838312,44.563243,37.972397
117,2026-01-03T13:06:11.171799+00:00,2026-01-05T15:15:49.737594+00:00,4,3,55.742617,20.743843,55.524788,20.152623
118,2026-01-03T13:09:01.038834+00:00,2026-01-03T13:09:01.038834+00:00,1,1,55.531555,20.154440,55.779455,20.678050
119,2026-01-03T13:09:42.736955+00:00,2026-01-03T13:17:08.657121+00:00,2,1,57.340153,11.493008,26.425812,55.258490
120,2026-01-03T13:10:50.742073+00:00,2026-01-03T13:10:50.742073+00:00,1,1,60.096983,18.947638,59.948132,19.490490
121,2026-01-03T13:11:00.363164+00:00,2026-01-03T13:12:09.504466+00:00,2,1,52.379167,4.894424,-41.992952,0.239007
122,2026-01-03T13:12:11.633784+00:00,2026-01-03T13:12:54.834049+00:00,2,1,29.789907,-95.070628,29.972997,-93.847450
123,2026-01-03T13:13:23.897128+00:00,2026-01-03T13:13:31.101616+00:00,2,1,37.745000,-122.372017,38.257200,-123.514817
124,2026-01-03T13:14:19.272657+00:00,2026-01-03T23:28:14.641479+00:00,4,1,51.453858,3.720376,51.420230,2.553530
125,2026-01-03T13:14:42.354720+00:00,2026-01-03T13:16:22.850149+00:00,2,1,51.342173,3.212826,51.460637,0.268292
126,2026-01-03T13:15:32.308521+00:00,2026-01-03T13:16:44.467381+00:00,2,1,52.425187,4.744459,50.527887,0.978135
127,2026-01-03T13:15:35.278468+00:00,2026-01-05T07:22:15.230686+00:00,5,3,55.722180,20.669124,55.567968,20.602351
128,2026-01-03T13:24:55.974020+00:00,2026-01-05T23:48:27.476478+00:00,8,1,37.946964,23.640295,37.088277,25.148346
129,2026-01-03T13:26:46.532225+00:00,2026-01-03T13:28:38.775019+00:00,2,1,51.448986,3.713116,51.820425,4.559097
130,2026-01-03T13:30:30.317654+00:00,2026-01-05T00:01:29.596420+00:00,6,1,52.442254,4.659389,51.758244,-8.267734
131,2026-01-03T13:35:32.409282+00:00,2026-01-03T14:42:49.525046+00:00,4,1,55.686450,12.632633,56.384992,20.226625
132,2026-01-03T13:38:45.104431+00:00,2026-01-03T21:04:24.079183+00:00,6,1,33.731397,-118.263388,23.193827,-106.414271
133,2026-01-03T13:41:38.488555+00:00,2026-01-04T11:00:05.897242+00:00,2,2,55.766099,20.779042,55.521840,20.164226
134,2026-01-03T13:44:56.217231+00:00,2026-01-03T13:44:56.217231+00:00,1,1,55.531847,20.154147,55.770677,20.801038
135,2026-01-03T13:50:28.568461+00:00,2026-01-03T13:51:29.737083+00:00,2,1,56.159800,14.816792,56.029383,15.131750
136,2026-01-03T13:50:35.348779+00:00,2026-01-03T18:14:48.081640+00:00,5,2,44.948241,37.837546,44.812944,37.838095
137,2026-01-03T13:54:57.786393+00:00,2026-01-03T14:13:25.552889+00:00,4,1,43.311533,5.362467,42.261110,7.489015
138,2026-01-03T13:55:35.221165+00:00,2026-01-03T14:10:35.536821+00:00,2,1,45.167413,37.761332,45.870322,37.046467
139,2026-01-03T13:59:08.233428+00:00,2026-01-05T05:26:15.893625+00:00,2,2,55.757137,20.761098,55.522200,20.177226
140,2026-01-03T14:03:09.518610+00:00,2026-01-03T14:04:22.610016+00:00,2,1,51.342180,3.212827,51.449825,0.407217
141,2026-01-03T14:03:28.348029+00:00,2026-01-03T14:03:28.348029+00:00,1,1,55.533160,20.154390,55.765957,20.865155
142,2026-01-03T14:13:10.730235+00:00,2026-01-03T14:14:10.512031+00:00,2,1,51.820104,4.040999,-0.608683,0.006887
143,2026-01-03T14:13:35.780139+00:00,2026-01-03T14:14:50.814706+00:00,2,1,51.881442,4.401508,51.943220,4.186845
144,2026-01-03T14:15:33.579741+00:00,2026-01-03T14:15:33.579741+00:00,1,1,44.671008,37.920122,44.476713,37.657360
145,2026-01-03T14:15:43.862156+00:00,2026-01-03T14:15:43.862156+00:00,1,1,59.162910,0.083333,59.150000,5.865067
146,2026-01-03T14:21:37.574570+00:00,2026-01-03T14:25:15.735408+00:00,2,1,51.453870,3.720368,51.469398,2.605427
147,2026-01-03T14:26:22.978704+00:00,2026-01-03T14:28:18.078161+00:00,2,1,51.883108,4.426748,51.961497,5.940802
148,2026-01-03T14:27:36.439495+00:00,2026-01-03T14:27:36.439495+00:00,1,1,33.743862,-118.182340,33.650290,-118.199557
149,2026-01-03T14:28:42.523081+00:00,2026-01-05T14:26:32.963240+00:00,3,2,33.735051,-118.181464,33.640766,-118.203940
150,2026-01-03T14:31:24.089778+00:00,2026-01-03T14:32:34.221017+00:00,2,1,51.246107,4.382072,51.441085,3.562673
151,2026-01-03T14:31:40.352317+00:00,2026-01-05T14:28:37.663047+00:00,2,2,33.729703,-118.182719,33.616311,-118.211984
152,2026-01-03T14:31:55.762062+00:00,2026-01-03T14:40:06.896867+00:00,2,1,29.373525,-94.787377,29.749350,-95.063155
153,2026-01-03T14:33:06.018556+00:00,2026-01-05T01:02:43.767236+00:00,7,3,33.616253,-118.226868,33.719050,-118.185157
154,2026-01-03T14:35:17.693550+00:00,2026-01-03T14:35:17.693550+00:00,1,1,45.175473,37.859057,44.742947,37.785772
155,2026-01-03T14:36:13.968454+00:00,2026-01-03T14:36:13.968454+00:00,1,1,33.598152,-118.216527,33.693148,-118.190232
156,2026-01-03T14:38:28.604769+00:00,2026-01-03T14:38:28.604769+00:00,1,1,33.680598,-118.192572,33.561433,-118.231272
157,2026-01-03T14:45:12.251523+00:00,2026-01-03T14:46:23.388063+00:00,2,1,51.342171,3.212831,51.469320,2.879835
158,2026-01-03T14:46:22.993283+00:00,2026-01-03T14:49:23.893151+00:00,2,1,33.745915,-118.275289,31.943560,-117.453027
159,2026-01-03T14:47:37.261784+00:00,2026-01-03T15:43:46.355527+00:00,2,2,44.831783,37.925173,45.175423,37.841134
160,2026-01-03T14:48:16.467204+00:00,2026-01-03T14:50:08.960620+00:00,2,1,51.320072,3.826308,52.376827,4.890035
161,2026-01-03T14:51:33.458777+00:00,2026-01-05T05:30:21.547468+00:00,10,6,44.918004,38.020406,44.715975,37.789420
162,2026-01-03T14:54:23.780320+00:00,2026-01-04T10:13:33.137712+00:00,4,1,59.860490,19.092384,59.720507,19.073204
163,2026-01-03T15:02:36.657932+00:00,2026-01-03T15:04:03.107244+00:00,2,1,51.887660,5.514185,52.638725,6.069385
164,2026-01-03T15:02:37.437362+00:00,2026-01-03T15:02:37.437362+00:00,1,1,44.818400,37.842300,44.904630,38.013490
165,2026-01-03T15:03:25.091324+00:00,2026-01-05T15:36:33.158136+00:00,6,1,53.337618,-6.158101,53.401310,-3.010326
166,2026-01-03T15:06:22.874185+00:00,2026-01-03T15:08:07.691746+00:00,2,1,49.209603,-123.865542,49.379375,-123.330122
167,2026-01-03T15:10:54.132579+00:00,2026-01-03T21:28:24.293264+00:00,7,1,33.745902,-118.275286,20.655336,-105.244513
168,2026-01-03T15:12:36.864143+00:00,2026-01-03T15:15:18.993799+00:00,2,1,51.867528,5.833660,52.378152,4.934983
169,2026-01-03T15:14:33.822455+00:00,2026-01-04T19:22:39.983963+00:00,7,4,44.708785,37.781387,44.804350,37.837896
170,2026-01-03T15:22:42.864167+00:00,2026-01-03T16:16:30.276890+00:00,4,1,-37.841160,144.903828,-35.365140,151.059812
171,2026-01-03T15:26:24.086936+00:00,2026-01-03T15:27:40.745283+00:00,2,1,37.946965,23.640296,37.779760,23.646332
172,2026-01-03T15:30:29.815098+00:00,2026-01-03T15:30:29.815098+00:00,1,1,56.827192,0.841030,55.934223,10.968885
173,2026-01-03T15:35:16.422031+00:00,2026-01-03T15:37:44.960115+00:00,2,1,52.332537,5.547602,52.400700,4.877982
174,2026-01-03T15:40:35.871664+00:00,2026-01-05T17:06:06.532063+00:00,90,9,44.527861,37.999238,44.643036,38.393105
175,2026-01-03T15:51:01.240728+00:00,2026-01-03T15:52:21.984683+00:00,2,1,51.342173,3.212825,51.486178,0.899378
176,2026-01-03T15:52:38.281223+00:00,2026-01-03T16:11:44.742849+00:00,2,1,44.625473,37.880591,44.828890,37.816788
177,2026-01-03T15:58:25.524686+00:00,2026-01-03T15:58:49.033104+00:00,2,1,55.596433,12.699208,56.190850,19.064883
178,2026-01-03T16:00:18.876944+00:00,2026-01-03T16:00:18.876944+00:00,1,1,68.537717,17.486817,68.447683,17.423933
179,2026-01-03T16:03:04.810061+00:00,2026-01-03T16:04:21.818445+00:00,2,1,51.342172,3.212829,51.480502,0.947242
180,2026-01-03T16:07:17.480411+00:00,2026-01-03T16:10:22.958101+00:00,2,1,51.342172,3.212828,51.456037,0.440622
181,2026-01-03T16:08:40.277041+00:00,2026-01-04T06:31:13.679616+00:00,15,1,-36.840409,174.772432,-37.646191,176.182100
182,2026-01-03T16:14:13.768313+00:00,2026-01-03T16:16:21.524871+00:00,2,1,51.342173,3.212827,51.577218,2.613778
183,2026-01-03T16:14:25.302363+00:00,2026-01-03T16:17:51.329771+00:00,2,1,52.425199,4.744467,51.787187,-8.260942
184,2026-01-03T16:14:40.612730+00:00,2026-01-03T16:16:30.969808+00:00,2,1,46.052126,-73.141819,46.211687,-72.819477
185,2026-01-03T16:20:20.672116+00:00,2026-01-03T16:20:20.672116+00:00,1,1,44.330260,36.968585,44.456648,36.644317
186,2026-01-03T16:23:07.292928+00:00,2026-01-03T16:24:07.181764+00:00,2,1,52.380572,4.896667,-38.496003,0.088820
187,2026-01-03T16:33:03.539689+00:00,2026-01-03T16:33:43.273080+00:00,2,1,51.906431,4.265398,51.488933,0.786077
188,2026-01-03T16:34:27.405274+00:00,2026-01-04T03:41:51.031174+00:00,2,2,44.726103,37.775182,44.672858,37.889692
189,2026-01-03T16:34:47.208578+00:00,2026-01-03T16:34:47.208578+00:00,1,1,44.714950,37.794582,43.378892,38.140465
190,2026-01-03T16:35:18.012573+00:00,2026-01-03T16:36:20.333887+00:00,2,1,33.706517,-118.183555,33.588402,-118.215460
191,2026-01-03T16:39:19.533226+00:00,2026-01-03T16:39:19.533226+00:00,1,1,52.466477,4.609355,14.490055,120.770838
192,2026-01-03T16:40:47.344622+00:00,2026-01-03T16:41:11.838146+00:00,2,1,-36.841660,174.765515,-45.001592,171.744500
193,2026-01-03T16:42:22.975522+00:00,2026-01-03T16:44:04.274974+00:00,2,1,48.383511,-4.464542,47.948387,-5.089953
194,2026-01-03T16:42:28.000561+00:00,2026-01-04T22:29:34.650514+00:00,7,2,33.646149,-118.210472,33.746508,-118.182580
195,2026-01-03T16:42:51.023375+00:00,2026-01-03T16:46:29.243588+00:00,2,1,-37.841159,144.903830,-29.239303,153.786628
196,2026-01-03T16:43:42.035013+00:00,2026-01-03T16:43:42.035013+00:00,1,1,33.749603,-118.183625,33.656545,-118.193058
197,2026-01-03T16:43:48.302034+00:00,2026-01-03T16:43:48.302034+00:00,1,1,-36.841660,174.765515,-41.718552,175.359735
198,2026-01-03T16:44:29.228675+00:00,2026-01-03T16:44:29.228675+00:00,1,1,-41.718552,175.359735,-43.782540,173.228032
199,2026-01-03T16:44:57.199822+00:00,2026-01-03T16:44:57.199822+00:00,1,1,-43.782540,173.228032,-33.861462,151.188022
200,2026-01-03T16:45:54.454777+00:00,2026-01-05T00:56:42.542710+00:00,5,2,33.658818,-118.198669,33.755723,-118.187960
201,2026-01-03T16:46:36.965144+00:00,2026-01-05T22:31:48.407392+00:00,7,3,33.620986,-118.220525,33.727373,-118.184163
202,2026-01-03T16:47:11.413440+00:00,2026-01-03T16:47:11.413440+00:00,1,1,-33.861462,151.188022,-36.841660,174.765515
203,2026-01-03T16:48:19.082540+00:00,2026-01-03T16:48:19.082540+00:00,1,1,49.718787,6.609682,52.362305,5.637107
204,2026-01-03T16:48:46.054793+00:00,2026-01-03T19:39:01.651518+00:00,2,1,-36.841660,174.765515,-46.883328,168.166936
205,2026-01-03T16:49:05.546295+00:00,2026-01-03T16:49:05.546295+00:00,1,1,-46.883332,168.167277,-41.036555,176.458480
206,2026-01-03T16:50:10.874844+00:00,2026-01-04T05:01:59.012643+00:00,9,1,-40.974425,176.514629,-36.841656,174.765523
207,2026-01-03T16:50:41.158274+00:00,2026-01-03T16:50:41.158274+00:00,1,1,43.378892,38.140465,45.370598,34.783535
208,2026-01-03T16:52:00.024993+00:00,2026-01-05T01:12:23.263979+00:00,5,2,33.560472,-118.248565,33.674196,-118.201843
